,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,시즌,평균자책점,RA/9,ERC,FIP,LOB,홈런율,삼진율,K9,BB9,HR9,KBB,P/G,P/IP,P/PA,PFR,CYP
62,62,62,62,62,20160409HHNC0,2016-04-09,NC,HH,0,B,0,W,0,27,104,32,29,7,0,0,0,0,1,1,0,2,0,0,8,3,0,0,0,1,1,1.5,1.0,0.9,2016,3.807692307692308,3.807692307692308,3.6604781768891903,4.850134248478819,0.7670454545454545,0.01762114537444934,0.2158590308370044,8.48076923076923,4.153846153846153,0.6923076923076923,2.0416666666666665,148.33333333333334,17.115384615384613,3.920704845814978,1.4038461538461535,11.9
63,63,63,63,63,20160409HHNC0,2016-04-09,HH,NC,0,T,0,L,0,24,160,41,36,13,2,0,2,0,0,0,1,3,0,1,4,0,0,0,0,10,10,3.0,1.5,3.428571429,2016,5.272189349112426,5.7514792899408285,4.540187274570358,5.353092828360474,0.661764705882353,0.024,0.212,8.467455621301774,5.751479289940827,0.9585798816568046,1.4722222222222223,180.5,19.22485207100592,4.314741035856573,1.5976331360946745,1.4666666666666677
64,64,64,64,64,20160409HTKT0,2016-04-09,KT,HT,0,B,0,L,0,27,171,41,36,9,2,0,0,3,0,0,1,3,0,1,9,0,0,1,0,6,4,1.5,1.44,1.0909090909999999,2016,3.4105263157894736,4.121052631578947,3.9420858230683096,4.641632224187321,0.7298474945533769,0.010714285714285714,0.13214285714285715,5.257894736842105,3.694736842105264,0.4263157894736842,1.4230769230769231,165.57142857142858,18.3,4.109929078014185,1.026315789473684,15.366666666666667
65,65,65,65,65,20160409HTKT0,2016-04-09,HT,KT,0,T,0,W,1,27,148,38,35,11,2,0,0,2,0,1,0,2,0,0,7,1,0,0,0,3,3,2.142857143,1.173913043,1.875,2016,3.9767441860465116,4.395348837209301,3.759145120091498,4.703443729695279,0.72,0.0273224043715847,0.1912568306010929,7.325581395348838,2.7209302325581395,1.0465116279069768,2.6923076923076925,142.2,16.53488372093023,3.8852459016393435,1.1162790697674418,8.0
66,66,66,66,66,20160409LGSK0,2016-04-09,SK,LG,0,B,0,W,0,27,154,38,32,8,2,0,1,0,0,0,0,6,0,0,5,3,0,0,0,3,3,0.9,1.269230769,4.8,2016,4.95,5.1,3.976000058365758,5.623211171555741,0.6824512534818942,0.0311284046692607,0.1556420233463035,6.0,3.6,1.2,1.6666666666666667,138.14285714285714,16.116666666666667,3.762645914396887,1.0666666666666669,4.0
67,67,67,67,67,20160409LGSK0,2016-04-09,LG,SK,0,T,0,L,0,24,120,32,27,5,0,0,3,0,1,0,0,5,0,0,7,1,0,0,0,4,4,2.0,1.3043478259999999,2.142857143,2016,3.2617449664429534,3.986577181208054,3.19440431947581,3.4913319769248683,0.6859756097560976,0.0047619047619047615,0.18571428571428567,7.067114093959732,2.5369127516778525,0.1812080536912752,2.7857142857142856,152.4,15.342281879194633,3.6113744075829386,1.0872483221476508,13.733333333333333
68,68,68,68,68,20160409SSLT0,2016-04-09,LT,SS,0,B,0,W,2,27,189,42,36,11,0,0,1,1,2,0,0,6,0,0,9,1,0,0,0,4,3,1.714285714,1.5,1.0909090909999999,2016,3.453488372093023,4.5523255813953485,4.436493357615589,5.360420473881322,0.7444168734491315,0.023809523809523808,0.18253968253968253,7.220930232558137,4.5523255813953485,0.9418604651162792,1.5862068965517242,141.85714285714286,17.319767441860467,3.924901185770752,1.3255813953488371,14.266666666666667
69,69,69,69,69,20160409SSLT0,2016-04-09,SS,LT,0,T,0,L,0,24,188,41,37,15,1,0,1,1,0,0,0,4,0,0,6,2,0,0,0,7,7,1.636363636,3.0,2.625,2016,4.754716981132075,4.9245283018867925,4.457191002718959,5.622267775329325,0.7253086419753086,0.034934497816593885,0.1703056768558952,6.6226415094339615,3.9056603773584913,1.3584905660377358,1.6956521739130437,148.33333333333334,16.79245283018868,3.8864628820960703,1.169811320754717,6.4
70,70,70,70,70,20160409WOOB0,2016-04-09,OB,WO,0,B,0,D,0,36,220,57,49,16,1,1,0,2,1,1,0,6,0,1,9,1,2,0,0,9,9,1.5,1.8,1.846153846,2016,4.245283018867925,4.245283018867925,3.862926867583027,3.697739473442533,0.7020057306590258,0.013574660633484163,0.2262443438914027,8.49056603773585,2.7169811320754715,0.5094339622641509,3.125,144.66666666666666,16.37735849056604,3.927601809954752,1.2452830188679245,10.5
71,71,71,71,71,20160409WOOB0,2016-04-09,WO,OB,0,T,0,D,1,36,197,49,46,13,1,0,2,0,1,0,0,3,0,0,11,2,1,0,0,9,9,3.0,0.8275862070000001,0.642857143,2016,4.278688524590164,4.721311475409836,5.247163492157094,4.707637401063939,0.7340425531914894,0.017985611510791366,0.15467625899280574,6.344262295081968,3.393442622950819,0.7377049180327868,1.8695652173913044,149.85714285714286,17.19672131147541,3.773381294964029,1.0819672131147542,9.8
72,72,72,72,72,20160410HHNC0,2016-04-10,NC,HH,0,B,0,L,0,27,144,38,29,6,1,0,0,0,0,4,0,4,0,1,12,0,1,0,0,2,2,1.2,1.111111111,1.5,2016,3.3934426229508197,3.3934426229508197,3.3912693050193043,4.527309532211478,0.7808564231738034,0.015444015444015444,0.22007722007722008,8.409836065573769,3.8360655737704916,0.5901639344262295,2.1923076923076925,142.0,16.295081967213115,3.8378378378378377,1.360655737704918,17.2
73,73,73,73,73,20160410HHNC0,2016-04-10,HH,NC,0,T,0,W,1,27,141,34,29,2,0,0,0,2,0,1,0,3,0,1,9,0,0,0,1,1,0,1.5,0.5555555560000001,1.5,2016,6.015544041450777,6.435233160621762,5.096262248030378,5.622952104198228,0.6367432150313153,0.027491408934707903,0.1958762886597938,7.974093264248705,5.455958549222799,1.1191709844559588,1.4615384615384617,177.5714285714286,19.321243523316067,4.256849315068493,1.5077720207253886,-4.1333333333333355
74,74,74,74,74,20160410HTKT0,2016-04-10,KT,HT,0,B,0,W,1,27,141,43,38,14,3,2,1,0,1,0,0,5,0,0,6,2,0,0,0,6,6,2.4,1.2,0.642857143,2016,3.4838709677419355,4.35483870967742,3.8494614073133495,4.45063052639445,0.7061068702290076,0.009345794392523364,0.14330218068535824,5.723502304147465,3.608294930875577,0.3732718894009217,1.5862068965517242,166.25,18.387096774193548,4.117647058823529,1.0645161290322582,16.766666666666666
75,75,75,75,75,20160410HTKT0,2016-04-10,HT,KT,0,T,0,L,0,24,155,44,37,11,3,0,2,1,0,0,0,5,0,2,10,1,0,0,0,9,6,1.384615385,2.5714285709999998,2.25,2016,3.807692307692308,4.153846153846153,3.797624260355029,4.388595786940357,0.7301587301587301,0.022624434389140267,0.19004524886877827,7.269230769230767,2.596153846153846,0.8653846153846154,2.8,143.16666666666666,16.51923076923077,3.8868778280542986,1.0961538461538465,11.2
76,76,76,76,76,20160410LGSK0,2016-04-10,SK,LG,0,B,0,W,2,27,142,38,37,10,0,0,2,1,1,0,0,1,0,0,6,0,1,0,0,6,6,1.5,1.2352941179999999,3.0,2016,4.695652173913044,4.826086956521738,4.0661215696389075,5.686254649816611,0.7109004739336492,0.030508474576271188,0.15254237288135594,5.869565217391305,3.9130434782608696,1.1739130434782608,1.5,140.125,16.246376811594207,3.8,1.0869565217391304,7.0
77,77,77,77,77,20160410LGSK0,2016-04-10,LG,SK,0,T,0,L,0,24,135,37,33,9,1,0,2,0,0,0,0,2,1,2,5,1,1,0,0,7,5,4.5,1.153846154,1.5,2016,3.433526011560694,4.0578034682080935,3.4229078355812463,4.224078223578862,0.7142857142857142,0.016528925619834708,0.1900826446280992,7.179190751445089,2.9653179190751446,0.6242774566473989,2.4210526315789482,147.0,15.294797687861273,3.6296296296296298,1.1445086705202312,14.433333333333332
78,78,78,78,78,20160410SSLT0,2016-04-10,LT,SS,0,B,0,W,1,27,207,40,31,6,1,0,0,1,0,1,0,8,0,0,9,1,1,0,0,1,1,2.5714285709999998,2.166666667,1.2,2016,3.391959798994975,4.477386934673367,4.708222660761434,5.3410503675356376,0.7588357588357588,0.023809523809523808,0.1870748299319728,7.462311557788945,4.748743718592966,0.9497487437185932,1.5714285714285714,147.75,17.819095477386934,4.0067796610169495,1.371859296482412,17.666666666666664
79,79,79,79,79,20160410SSLT0,2016-04-10,SS,LT,0,T,0,L,0,24,149,37,33,11,3,0,1,2,2,0,0,4,0,0,6,1,1,0,0,5,4,2.0,2.2941176469999998,1.5,2016,5.163934426229508,5.311475409836065,5.156772950819672,5.592883302703282,0.7160194174757281,0.03333333333333333,0.16666666666666666,6.639344262295082,3.983606557377049,1.3278688524590163,1.6666666666666667,154.0,17.672131147540984,3.9925925925925934,1.180327868852459,4.0
80,80,80,80,80,20160410WOOB0,2016-04-10,OB,WO,0,B,0,L,0,27,153,41,32,8,2,1,0,0,0,1,2,5,1,1,10,0,0,0,0,5,5,2.0,1.636363636,2.0,2016,4.707692307692309,4.707692307692309,4.2220592030990565,3.7578265561711253,0.6788793103448276,0.01079136690647482,0.2122302158273381,8.169230769230769,3.0461538461538464,0.4153846153846154,2.6818181818181817,155.42857142857142,16.73846153846154,3.9136690647482015,1.2461538461538462,8.4
81,81,81,81,81,20160410WOOB0,2016-04-10,WO,OB,0,T,0,W,2,27,142,39,35,10,2,0,0,0,0,1,0,3,0,0,4,0,0,0,0,4,4,2.0,1.6956521740000001,1.333333333,2016,4.684931506849315,5.054794520547945,5.137869856729921,4.7321152811447815,0.7089552238805971,0.021406727828746176,0.1651376146788991,6.657534246575342,3.2054794520547945,0.8630136986301369,2.0769230769230766,155.75,17.06849315068493,3.81039755351682,1.095890410958904,7.9
82,82,82,82,82,20160412HTSK0,2016-04-12,SK,HT,0,B,0,L,0,27,181,44,37,10,1,0,4,0,0,0,0,6,0,1,9,0,0,0,0,7,7,3.0,1.7777777780000001,3.0,2016,4.846153846153847,4.961538461538462,4.095075051975051,5.6834675818121525,0.7019438444924406,0.03303303303303303,0.15315315315315314,5.884615384615384,3.5769230769230766,1.2692307692307692,1.6451612903225807,140.33333333333334,16.192307692307693,3.7927927927927927,1.051282051282051,7.1
83,83,83,83,83,20160412HTSK0,2016-04-12,HT,SK,0,T,0,W,3,27,160,40,33,7,0,0,2,3,1,0,1,4,0,2,11,0,0,0,0,6,4,1.8,1.222222222,1.2,2016,4.2,4.95,4.420442188679246,4.7565445048890735,0.7033248081841432,0.026415094339622643,0.19622641509433966,7.8000000000000025,3.0,1.05,2.6,144.85714285714286,16.9,3.8264150943396227,1.2,10.2
84,84,84,84,84,20160412KTWO0,2016-04-12,WO,KT,0,B,0,W,1,27,128,35,33,7,0,0,2,1,1,0,0,1,0,1,6,0,0,0,0,2,2,0.0,0.666666667,1.333333333,2016,4.6097560975609735,4.939024390243904,4.966524940023988,4.639064830092327,0.7071547420965059,0.01912568306010929,0.15846994535519127,6.365853658536585,3.1829268292682924,0.7682926829268293,2.0,154.22222222222226,16.926829268292682,3.792349726775957,1.0609756097560976,9.8
85,85,85,85,85,20160412KTWO0,2016-04-12,KT,WO,0,T,0,L,0,24,148,35,33,11,3,0,1,0,0,0,0,2,0,0,5,0,0,0,0,5,4,2.0,1.4,2.142857143,2016,3.762295081967213,4.5368852459016376,4.295669551195916,4.572391499424593,0.7107843137254901,0.01098901098901099,0.14285714285714285,5.754098360655737,3.762295081967213,0.4426229508196722,1.5294117647058822,163.44444444444446,18.086065573770494,4.01912568306011,1.0819672131147542,16.866666666666664
86,86,86,86,86,20160412LTLG0,2016-04-12,LG,LT,0,B,0,W,0,30,201,46,44,16,3,1,1,0,1,0,0,2,0,0,10,0,1,0,0,11,11,8.0,1.565217391,3.0,2016,3.7005076142131976,4.522842639593908,3.7088505166787518,4.549860917748633,0.6985294117647061,0.02158273381294964,0.18345323741007194,6.98984771573604,2.741116751269036,0.8223350253807107,2.55,145.28571428571428,15.48730964467005,3.6321428571428567,1.1116751269035532,13.933333333333335
87,87,87,87,87,20160412LTLG0,2016-04-12,LT,LG,0,T,0,L,0,29,220,55,41,17,3,1,0,1,1,1,2,11,3,0,10,1,1,0,0,12,12,2.5714285709999998,3.428571429,3.0,2016,3.106194690265487,4.061946902654866,4.5138823669264285,5.233388162706184,0.7803992740471869,0.020958083832335328,0.19161676646706588,7.6460176991150455,5.1371681415929205,0.836283185840708,1.4883720930232558,154.33333333333334,18.438053097345133,4.146268656716418,1.4336283185840708,23.066666666666663
88,88,88,88,88,20160412NCSS0,2016-04-12,SS,NC,0,B,0,W,0,27,155,39,37,10,1,0,3,0,0,0,1,1,0,0,4,0,0,0,0,5,4,1.5,1.0,0.9,2016,5.086956521739131,5.3478260869565215,5.363857527262427,5.570312620831103,0.71875,0.03257328990228013,0.16612377850162866,6.652173913043478,4.043478260869565,1.3043478260869563,1.6451612903225807,153.375,17.782608695652176,3.996742671009772,1.1884057971014492,4.6
89,89,89,89,89,20160412NCSS0,2016-04-12,NC,SS,0,T,0,L,0,24,164,47,42,18,4,1,2,0,0,0,1,2,0,2,8,1,1,0,0,16,13,6.0,0.0,3.0,2016,3.2142857142857144,3.2142857142857144,3.208496623376623,4.3017826001271695,0.7853982300884955,0.013468013468013473,0.2323232323232323,8.871428571428572,3.8571428571428568,0.5142857142857142,2.3,142.25,16.257142857142856,3.831649831649832,1.4142857142857144,20.9
90,90,90,90,90,20160412OBHH0,2016-04-12,HH,OB,0,B,0,L,0,27,189,45,33,9,4,0,2,0,0,1,1,9,0,1,7,1,1,0,0,8,8,2.0,1.956521739,2.25,2016,5.2772727272727264,5.7681818181818185,4.309652518823201,5.314120262464831,0.6483300589390962,0.02461538461538461,0.20307692307692307,8.1,5.154545454545454,0.981818181818182,1.5714285714285714,173.0,18.87272727272727,4.245398773006134,1.4863636363636366,2.266666666666664
91,91,91,91,91,20160412OBHH0,2016-04-12,OB,HH,0,T,0,W,1,27,153,37,34,9,2,0,0,0,0,0,0,2,0,1,7,3,1,0,1,2,1,1.0,1.428571429,1.714285714,2016,4.743243243243243,4.743243243243243,4.107580564263323,3.6921300904746603,0.6741573033707865,0.009433962264150943,0.2169811320754717,8.391891891891891,3.1621621621621623,0.3648648648648649,2.6538461538461537,155.125,16.77027027027027,3.8902821316614418,1.2972972972972974,8.9
92,92,92,92,92,20160413HTSK0,2016-04-13,SK,HT,0,B,0,W,1,27,144,33,30,6,1,0,0,0,1,0,0,2,0,1,10,2,0,0,1,0,0,0.0,0.8888888890000001,0.9,2016,5.068965517241379,5.172413793103448,4.53903445989207,6.118038757762637,0.7211538461538461,0.03978779840848806,0.15915119363395225,6.206896551724138,3.827586206896552,1.5517241379310347,1.6216216216216215,144.4,16.597701149425287,3.8302387267904514,1.1149425287356325,5.5
93,93,93,93,93,20160413HTSK0,2016-04-13,HT,SK,0,T,0,L,0,24,133,34,29,7,0,0,1,2,0,1,0,4,0,0,8,1,0,0,0,2,2,1.125,1.375,1.5,2016,4.173913043478262,5.086956521739131,4.4305762936564514,4.947124215034002,0.7013574660633484,0.02950819672131148,0.20655737704918034,8.217391304347826,3.1304347826086962,1.1739130434782608,2.625,146.75,17.014492753623188,3.849180327868853,1.2608695652173914,12.8
94,94,94,94,94,20160413KTWO0,2016-04-13,WO,KT,0,B,0,L,0,33,190,48,42,13,2,0,1,2,1,1,0,5,0,0,11,0,0,0,0,7,7,1.5,1.59375,1.25,2016,4.351648351648351,4.648351648351649,4.768078627606807,4.77321117155574,0.7278481012658228,0.022443890274314208,0.1596009975062344,6.32967032967033,2.9670329670329667,0.8901098901098901,2.1333333333333333,151.6,16.65934065934066,3.7805486284289285,1.0329670329670328,13.9
95,95,95,95,95,20160413KTWO0,2016-04-13,KT,WO,0,T,0,W,0,33,204,50,45,13,2,1,1,4,1,0,0,4,0,1,10,0,2,0,0,6,6,2.666666667,1.161290323,2.4,2016,3.828358208955224,4.634328358208956,4.440215780046152,4.6015693805109645,0.7089552238805971,0.012531328320802004,0.14285714285714285,5.7425373134328375,3.626865671641791,0.5037313432835822,1.5833333333333333,161.9,18.12313432835821,4.037406483790524,1.0634328358208955,17.366666666666664
96,96,96,96,96,20160413LTLG0,2016-04-13,LG,LT,0,B,0,W,1,27,146,36,31,8,0,0,1,0,0,1,0,3,0,1,8,3,0,0,0,3,3,0.428571429,0.818181818,0.6,2016,4.5198237885462555,5.2334801762114544,4.096229647847355,4.434004123097591,0.6517311608961304,0.021604938271604937,0.1882716049382716,7.255506607929512,2.6167400881057272,0.8325991189427313,2.772727272727273,152.25,16.09691629955947,3.736196319018405,1.1233480176211452,9.933333333333335
97,97,97,97,97,20160413LTLG0,2016-04-13,LT,LG,0,T,0,L,0,24,180,38,32,9,2,0,1,1,0,0,0,6,0,0,11,0,1,0,0,5,5,2.142857143,2.625,2.142857143,2016,4.023529411764706,4.870588235294117,5.119623891402713,5.114387642143977,0.7380607814761216,0.01813471502590673,0.19170984455958548,7.835294117647058,5.4,0.7411764705882353,1.4509803921568627,160.9,18.929411764705886,4.125641025641026,1.5176470588235291,16.9
98,98,98,98,98,20160413NCSS0,2016-04-13,SS,NC,0,B,0,L,0,27,151,39,32,10,2,0,0,1,1,1,1,4,0,1,5,1,0,0,0,7,7,2.0,1.9090909090000001,1.333333333,2016,4.961538461538462,5.307692307692308,5.3202388561582925,5.798852197196766,0.7295719844357977,0.03757225433526012,0.15895953757225434,6.3461538461538485,3.692307692307692,1.5,1.71875,153.55555555555554,17.71794871794872,3.994219653179192,1.1153846153846154,6.5
99,99,99,99,99,20160413NCSS0,2016-04-13,NC,SS,0,T,0,W,0,27,115,33,30,5,3,0,0,1,0,1,0,2,0,0,6,1,0,0,0,2,2,0.428571429,1.0,1.0,2016,4.384615384615385,4.730769230769232,4.093400055903397,4.5296214279659965,0.7025547445255474,0.017441860465116282,0.2238372093023256,8.884615384615385,3.692307692307692,0.6923076923076923,2.40625,144.66666666666666,16.692307692307693,3.7848837209302326,1.3974358974358974,12.7
100,100,100,100,100,20160413OBHH0,2016-04-13,HH,OB,0,B,0,L,0,27,180,46,40,15,1,0,1,0,1,0,1,4,0,1,6,0,0,0,0,7,5,1.5,4.8,3.428571429,2016,5.574898785425101,6.0121457489878525,4.657821700841363,5.655802264673151,0.652542372881356,0.027027027027027032,0.1972972972972973,7.9797570850202435,5.574898785425101,1.0931174089068827,1.4313725490196083,174.77777777777774,19.105263157894736,4.2398921832884096,1.5182186234817814,-0.5333333333333359
101,101,101,101,101,20160413OBHH0,2016-04-13,OB,HH,0,T,0,W,1,27,164,43,40,15,5,2,0,1,0,0,0,3,0,0,12,1,0,0,0,3,3,0.642857143,1.0,1.5,2016,4.337349397590361,4.445783132530122,4.002075952687154,3.640681051073813,0.6902356902356902,0.008450704225352112,0.2140845070422535,8.240963855421686,3.036144578313253,0.3253012048192771,2.7142857142857144,154.88888888888889,16.795180722891565,3.9157303370786516,1.2650602409638554,14.1
102,102,102,102,102,20160414HTSK0,2016-04-14,SK,HT,0,B,0,W,0,27,169,42,35,10,2,0,1,0,0,1,0,6,0,0,11,0,1,0,0,6,6,2.0,1.846153846,0.692307692,2016,4.59375,4.6875,4.244002644817074,5.783627838222407,0.7433628318584071,0.036585365853658534,0.17073170731707318,6.5625,3.65625,1.40625,1.794871794871795,144.36363636363637,16.541666666666668,3.873170731707317,1.1354166666666667,12.0
103,103,103,103,103,20160414HTSK0,2016-04-14,HT,SK,0,T,0,L,1,25,156,41,37,14,2,0,0,1,1,0,0,4,0,0,8,1,0,0,0,7,7,2.5,1.875,3.0,2016,3.9740259740259742,4.792207792207792,4.371395655671762,4.942042340386911,0.7244897959183674,0.029498525073746312,0.2094395280235989,8.298701298701298,3.272727272727273,1.1688311688311688,2.5357142857142856,145.22222222222226,16.974025974025974,3.8554572271386434,1.2857142857142858,15.6
104,104,104,104,104,20160414KTWO0,2016-04-14,WO,KT,0,B,0,L,0,27,163,40,36,10,2,0,2,1,1,1,0,3,0,0,7,0,0,0,0,5,4,0.5,1.714285714,1.6666666669999999,2016,4.5,4.764705882352942,4.831712799685576,4.724191563712603,0.7202797202797203,0.022271714922048998,0.16703786191536749,6.617647058823531,3.0882352941176467,0.8823529411764706,2.142857142857143,155.0909090909091,16.725490196078432,3.799554565701559,1.0784313725490196,13.5
105,105,105,105,105,20160414KTWO0,2016-04-14,KT,WO,0,T,0,W,1,27,157,35,30,7,0,1,2,1,0,0,0,2,0,3,9,2,0,0,0,4,3,1.5,0.75,0.545454545,2016,3.946843853820598,4.664451827242525,4.515340120883087,4.5904869190640465,0.7104913678618858,0.0133630289532294,0.1492204899777283,6.009966777408638,3.5880398671096345,0.5382059800664452,1.675,165.72727272727272,18.169435215946844,4.042128603104213,1.0863787375415284,18.866666666666664
106,106,106,106,106,20160414LTLG0,2016-04-14,LG,LT,0,B,0,L,0,27,171,46,41,15,2,1,1,0,0,0,1,4,0,0,8,0,1,0,1,9,8,1.636363636,6.0,3.428571429,2016,4.358267716535432,4.996062992125983,4.071734480358463,4.470061565256528,0.6709558823529412,0.022222222222222227,0.19166666666666668,7.334645669291339,2.6574803149606296,0.8503937007874016,2.76,151.55555555555554,16.110236220472437,3.767955801104972,1.1338582677165354,13.233333333333336
107,107,107,107,107,20160414LTLG0,2016-04-14,LT,LG,0,T,1,W,0,27,117,35,35,8,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.272727273,2016,4.161290322580645,4.935483870967742,5.215146020500452,5.095791816717031,0.7378129117259552,0.018867924528301886,0.2004716981132076,8.225806451612902,5.516129032258066,0.7741935483870969,1.4912280701754386,162.63636363636363,19.236559139784948,4.179906542056076,1.5698924731182795,17.0
108,108,108,108,108,20160414NCSS0,2016-04-14,SS,NC,0,B,0,W,0,27,148,39,34,8,2,0,2,2,0,0,0,4,0,1,16,1,0,0,0,5,5,2.25,1.105263158,1.5,2016,5.172413793103448,5.482758620689657,5.260193999104345,5.646774389946545,0.7045840407470289,0.033766233766233764,0.15584415584415584,6.206896551724138,3.724137931034482,1.3448275862068966,1.6666666666666667,153.3,17.620689655172416,3.981818181818182,1.1034482758620692,4.5
109,109,109,109,109,20160414NCSS0,2016-04-14,NC,SS,0,T,0,L,0,24,146,37,33,11,0,0,0,3,0,0,1,2,0,1,4,2,1,0,0,7,5,1.2,2.2,5.25,2016,4.137931034482759,4.4482758620689635,3.696793652245496,4.382406573854591,0.7032590051457976,0.015915119363395226,0.22015915119363394,8.586206896551724,3.517241379310345,0.6206896551724138,2.4411764705882355,141.7,16.28735632183908,3.7586206896551726,1.3448275862068966,16.8
110,110,110,110,110,20160414OBHH0,2016-04-14,HH,OB,0,B,0,L,0,27,185,48,41,14,2,0,4,0,0,0,0,6,0,1,7,1,2,0,0,17,15,3.0,9.0,1.363636364,2016,5.518248175182482,6.109489051094892,5.0336961823242135,5.645473945278367,0.6588579795021963,0.026442307692307692,0.18990384615384606,7.7846715328467155,5.41970802919708,1.083941605839416,1.4363636363636365,175.3,19.19343065693431,4.203836930455634,1.478102189781022,-0.43333333333333535
111,111,111,111,111,20160414OBHH0,2016-04-14,OB,HH,0,T,0,W,0,27,120,32,31,5,0,0,0,0,0,0,0,0,0,1,10,2,1,0,0,2,2,0.5,0.0,0.9,2016,4.206521739130435,4.304347826086956,4.278088427590714,3.4906024759035668,0.7090643274853801,0.007537688442211055,0.2211055276381909,8.608695652173914,3.032608695652174,0.2934782608695652,2.838709677419355,155.8,16.934782608695652,3.9047619047619047,1.3043478260869563,17.8
112,112,112,112,112,20160415LGHH0,2016-04-15,HH,LG,0,B,0,L,0,27,219,55,44,19,1,0,4,2,0,1,0,10,0,0,7,2,1,0,0,18,15,2.142857143,5.25,3.0,2016,6.368770764119603,7.086378737541528,5.596135380988104,6.065569975542452,0.618421052631579,0.032327586206896554,0.1853448275862069,7.7142857142857135,5.471760797342193,1.345514950166113,1.4098360655737705,176.1818181818182,19.3156146179402,4.167741935483871,1.4750830564784054,-10.233333333333336
113,113,113,113,113,20160415LGHH0,2016-04-15,LG,HH,0,T,0,W,0,27,137,35,33,9,0,0,0,0,0,0,0,2,0,0,4,4,4,0,0,2,2,0.272727273,2.0,1.6666666669999999,2016,4.7081850533807845,5.380782918149466,4.433438058666527,4.499189819242574,0.6566455696202531,0.022167487684729058,0.1896551724137931,7.398576512455515,2.7864768683274024,0.8647686832740213,2.655172413793104,153.5,16.387900355871885,3.7622549019607834,1.1530249110320283,10.533333333333335
114,114,114,114,114,20160415LTNC0,2016-04-15,NC,LT,0,B,0,W,2,27,151,33,31,4,0,0,0,0,1,0,0,2,0,0,13,0,0,0,1,0,0,0.0,0.6,0.272727273,2016,4.2631578947368425,4.7368421052631575,3.8236480892448506,4.34163222418732,0.6814701378254212,0.014492753623188406,0.21014492753623187,8.242105263157894,3.4105263157894736,0.5684210526315789,2.4166666666666665,142.0909090909091,16.45263157894737,3.77536231884058,1.2947368421052632,16.2
115,115,115,115,115,20160415LTNC0,2016-04-15,LT,NC,0,T,0,L,0,24,157,36,32,9,3,0,0,2,0,0,0,4,1,0,10,1,0,0,0,3,3,2.142857143,2.142857143,2.5714285709999998,2016,3.794117647058824,4.5,4.837619019184347,4.7830150931243685,0.7509386733416771,0.017429193899782137,0.2069716775599129,8.382352941176471,5.029411764705882,0.7058823529411764,1.6666666666666667,158.83333333333334,18.686274509803926,4.116630669546436,1.5294117647058822,23.5
116,116,116,116,116,20160415SKKT0,2016-04-15,KT,SK,0,B,0,L,0,27,157,41,31,9,0,0,2,1,1,3,0,6,0,1,9,2,1,0,1,7,7,3.6,4.8,1.2,2016,3.8689024390243913,4.609756097560977,4.5250922256097565,4.733577025214277,0.7196495619524405,0.016528925619834708,0.15702479338842976,6.25609756097561,3.4573170731707314,0.6585365853658538,1.8095238095238089,165.0,18.109756097560968,4.0740740740740735,1.0975609756097562,22.266666666666666
117,117,117,117,117,20160415SKKT0,2016-04-15,SK,KT,0,T,0,W,0,27,137,36,33,7,1,0,0,0,0,0,0,2,0,1,8,1,0,0,0,3,3,1.8,0.0,1.125,2016,4.714285714285714,4.8,4.368094500632111,5.697020695365263,0.7366771159874609,0.035398230088495575,0.17920353982300885,6.942857142857143,3.8571428571428568,1.3714285714285714,1.8,146.41666666666666,16.733333333333334,3.887168141592922,1.2,12.6
