,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수코드,선발,구원,완투,종료,결과_x,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,결과_y
179,20160406SSKT0,20160406,KT,SS,0,B,79191,0,1,0,1, ,0,3,14,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
180,20160406SSKT0,20160406,SS,KT,0,T,79791,0,1,0,0, ,0,1,10,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,6.0,1
181,20160406SSKT0,20160406,SS,KT,0,T,99445,0,1,0,0, ,0,3,15,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1
182,20160406SSKT0,20160406,KT,SS,0,B,99563,0,1,0,0, ,0,9,46,11,10,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0
183,20160406WOHH0,20160406,HH,WO,0,B,60757,0,1,0,1, ,0,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
185,20160406WOHH0,20160406,HH,WO,0,B,63791,0,1,0,0, ,0,6,35,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0
186,20160406WOHH0,20160406,WO,HH,0,T,65343,0,1,0,0, ,1,3,24,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.5,1.5,1
188,20160406WOHH0,20160406,HH,WO,0,B,74731,0,1,0,0, ,0,1,14,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,2,6.0,6.0,6.0,0
189,20160406WOHH0,20160406,WO,HH,0,T,76350,0,1,0,1,S,0,3,11,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1
190,20160406WOHH0,20160406,HH,WO,0,B,78760,0,1,0,0, ,0,2,12,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
191,20160406WOHH0,20160406,HH,WO,0,B,79764,0,1,0,0,L,0,8,41,10,9,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,2,2,0.0,0.75,0.0,0
192,20160406WOHH0,20160406,HH,WO,0,B,99737,0,1,0,0, ,0,1,21,4,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,9.0,0.0,0.0,0
193,20160407LGHT0,20160407,LG,HT,0,T,60146,0,1,0,0, ,1,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
194,20160407LGHT0,20160407,HT,LG,0,B,60636,0,1,0,0, ,0,3,16,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,2.0,3.0,0
195,20160407LGHT0,20160407,LG,HT,0,T,61891,0,1,0,1,S,0,4,28,7,5,1,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,1,3.0,0.0,0.0,1
196,20160407LGHT0,20160407,LG,HT,0,T,62146,0,1,0,0, ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
197,20160407LGHT0,20160407,HT,LG,0,B,62648,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0
200,20160407LGHT0,20160407,HT,LG,0,B,70142,0,1,0,1, ,0,3,21,5,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0.0,0.0,6.0,0
201,20160407LGHT0,20160407,LG,HT,0,T,70839,0,1,0,0, ,1,3,15,3,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1
202,20160407LGHT0,20160407,LG,HT,0,T,71118,0,1,0,0, ,0,1,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
203,20160407LGHT0,20160407,HT,LG,0,B,76610,0,1,0,0, ,0,2,12,4,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,3.0,0.0,0
204,20160407NCOB0,20160407,OB,NC,0,B,61214,0,1,0,0, ,0,6,22,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0
206,20160407NCOB0,20160407,NC,OB,0,T,65933,0,1,0,0, ,0,3,28,6,5,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3.0,0.0,3.0,1
207,20160407NCOB0,20160407,NC,OB,0,T,66928,0,1,0,0, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
209,20160407NCOB0,20160407,NC,OB,0,T,75867,0,1,0,1, ,0,3,18,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,3.0,1
210,20160407NCOB0,20160407,OB,NC,0,B,79293,0,1,0,1, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
211,20160407NCOB0,20160407,OB,NC,0,B,79535,0,1,0,0, ,0,10,49,14,14,5,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,2,1.5,0.0,1.2,0
212,20160407SKLT0,20160407,SK,LT,0,T,62056,0,1,0,0, ,0,3,24,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1
213,20160407SKLT0,20160407,LT,SK,0,B,64596,0,1,0,1, ,0,6,26,8,6,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0.0,0.0,1.5,0
215,20160407SKLT0,20160407,LT,SK,0,B,72551,0,1,0,0, ,0,5,28,7,6,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,1.5,0
216,20160407SKLT0,20160407,SK,LT,0,T,73248,0,1,0,0, ,0,2,11,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0.0,0.0,1.5,1
217,20160407SKLT0,20160407,SK,LT,0,T,76858,0,1,0,1, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
219,20160407SSKT0,20160407,SS,KT,0,T,61411,0,1,0,0, ,1,3,21,3,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,1
220,20160407SSKT0,20160407,KT,SS,0,B,64001,0,1,0,0, ,0,2,29,5,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,4.5,0.0,0
221,20160407SSKT0,20160407,KT,SS,0,B,64017,0,1,0,0, ,0,3,14,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0
223,20160407SSKT0,20160407,KT,SS,0,B,65060,0,1,0,1, ,0,6,33,7,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.5,3.0,0
224,20160407SSKT0,20160407,SS,KT,0,T,72463,0,1,0,1,S,0,3,10,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1
225,20160407SSKT0,20160407,KT,SS,0,B,75149,0,1,0,0, ,0,3,18,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
227,20160407WOHH0,20160407,HH,WO,0,B,60757,0,1,0,1, ,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
228,20160407WOHH0,20160407,HH,WO,0,B,63791,0,1,0,0, ,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
230,20160407WOHH0,20160407,HH,WO,0,B,71260,0,1,0,0, ,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
231,20160407WOHH0,20160407,HH,WO,0,B,72447,0,1,0,0, ,0,2,18,5,4,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,6.0,4.5,1.5,0
232,20160407WOHH0,20160407,WO,HH,0,T,72749,0,1,0,0, ,0,1,15,4,4,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3.0,0.0,0.0,1
234,20160407WOHH0,20160407,WO,HH,0,T,75342,0,1,0,0, ,1,2,25,5,4,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1.5,3.0,6.0,1
235,20160407WOHH0,20160407,WO,HH,0,T,76430,0,1,0,1, ,0,6,24,7,7,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,3.0,1
236,20160407WOHH0,20160407,HH,WO,0,B,78760,0,1,0,0, ,0,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0
237,20160408HHNC0,20160408,HH,NC,0,T,60757,0,1,0,0, ,0,3,17,5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0.0,1.5,0
238,20160408HHNC0,20160408,NC,HH,0,B,62966,0,1,0,0, ,0,0,6,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,1
239,20160408HHNC0,20160408,HH,NC,0,T,63791,0,1,0,0, ,0,1,9,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6.0,0.0,0
240,20160408HHNC0,20160408,NC,HH,0,B,63959,0,1,0,0, ,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
243,20160408HHNC0,20160408,HH,NC,0,T,71260,0,1,0,0, ,0,2,12,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5,0.0,0.0,0
244,20160408HHNC0,20160408,NC,HH,0,B,75867,0,1,0,1,S,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
245,20160408HHNC0,20160408,NC,HH,0,B,78352,0,1,0,0, ,1,2,27,5,3,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,1.5,0.0,0.0,1
246,20160408HHNC0,20160408,HH,NC,0,T,78760,0,1,0,0, ,0,2,5,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0
247,20160408HHNC0,20160408,HH,NC,0,T,79764,0,1,0,0, ,0,2,16,3,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1.5,3.0,3.0,0
248,20160408HHNC0,20160408,HH,NC,0,T,99737,0,1,0,1, ,0,3,17,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0
249,20160408HTKT0,20160408,HT,KT,0,T,61643,0,1,0,1, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
251,20160408HTKT0,20160408,KT,HT,0,B,77318,0,1,0,1, ,0,6,30,6,5,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0.0,0.0,1.0,1
253,20160408LGSK0,20160408,LG,SK,0,T,60146,0,1,0,0, ,0,5,27,7,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.2,1.5,0
254,20160408LGSK0,20160408,LG,SK,0,T,61891,0,1,0,1,L,0,1,15,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,6.0,6.0,0
255,20160408LGSK0,20160408,LG,SK,0,T,62146,0,1,0,0, ,0,2,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
258,20160408LGSK0,20160408,SK,LG,0,B,75250,0,1,0,1,W,0,2,7,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1
259,20160408LGSK0,20160408,LG,SK,0,T,76650,0,1,0,0, ,0,1,10,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.0,0.0,0
260,20160408LGSK0,20160408,SK,LG,0,B,76858,0,1,0,0, ,0,4,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
261,20160408SSLT0,20160408,SS,LT,0,T,61365,0,1,0,0, ,0,2,12,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,3.0,1
264,20160408SSLT0,20160408,LT,SS,0,B,70615,0,1,0,0, ,0,2,17,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3.0,0.0,9.0,0
265,20160408SSLT0,20160408,LT,SS,0,B,72535,0,1,0,0, ,0,1,10,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0
266,20160408SSLT0,20160408,LT,SS,0,B,72551,0,1,0,1, ,0,3,12,4,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,0.0,6.0,0
267,20160408SSLT0,20160408,LT,SS,0,B,73226,0,1,0,0, ,0,3,15,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0
268,20160408SSLT0,20160408,SS,LT,0,T,74630,0,1,0,0, ,0,1,9,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1
269,20160408SSLT0,20160408,SS,LT,0,T,77927,0,1,0,1, ,0,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
270,20160408WOOB0,20160408,WO,OB,0,T,60339,0,1,0,0, ,0,3,19,5,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0
271,20160408WOOB0,20160408,WO,OB,0,T,60342,0,1,0,1, ,0,3,39,8,5,2,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,2,2,12.0,7.5,3.0,0
274,20160408WOOB0,20160408,OB,WO,0,B,73241,0,1,0,0, ,1,3,12,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1
275,20160408WOOB0,20160408,WO,OB,0,T,74359,0,1,0,0, ,0,3,22,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
276,20160408WOOB0,20160408,OB,WO,0,B,76329,0,1,0,1,S,0,5,45,9,7,3,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,2,4.5,3.0,1.5,1
278,20160409HHNC0,20160409,HH,NC,0,T,60757,0,1,0,0, ,0,3,29,7,6,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,4.5,0.0,6.0,0
279,20160409HHNC0,20160409,HH,NC,0,T,63791,0,1,0,1, ,0,6,26,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
280,20160409HHNC0,20160409,HH,NC,0,T,66741,0,1,0,0, ,0,1,10,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,3.0,0.0,0.0,0
282,20160409HHNC0,20160409,NC,HH,0,B,78243,0,1,0,1, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
283,20160409HHNC0,20160409,HH,NC,0,T,78760,0,1,0,0, ,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0
284,20160409HHNC0,20160409,HH,NC,0,T,79764,0,1,0,0, ,0,3,25,6,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3.0,0.0,0.0,0
286,20160409HTKT0,20160409,HT,KT,0,T,60636,0,1,0,0, ,0,0,8,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,1
287,20160409HTKT0,20160409,HT,KT,0,T,62648,0,1,0,0, ,1,3,21,5,4,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,4.5,3.0,3.0,1
288,20160409HTKT0,20160409,KT,HT,0,B,64001,0,1,0,0, ,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
289,20160409HTKT0,20160409,KT,HT,0,B,65062,0,1,0,0, ,0,1,11,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,3.0,0.0,0
291,20160409HTKT0,20160409,KT,HT,0,B,75149,0,1,0,0, ,0,3,21,6,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,4.5,0.0,0
292,20160409HTKT0,20160409,KT,HT,0,B,79191,0,1,0,0,L,0,3,24,6,5,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,1,0.0,3.0,0.0,0
293,20160409HTKT0,20160409,HT,KT,0,T,97336,0,1,0,1,S,0,3,14,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
294,20160409HTKT0,20160409,KT,HT,0,B,99563,0,1,0,1, ,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
296,20160409LGSK0,20160409,LG,SK,0,T,61101,0,1,0,1,L,0,12,59,15,13,2,0,0,1,0,1,0,0,2,0,0,5,0,0,0,0,1,1,0.0,1.0,0.6,0
298,20160409LGSK0,20160409,SK,LG,0,B,71845,0,1,0,0,W,0,8,32,9,9,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0.75,1.5,1
299,20160409LGSK0,20160409,SK,LG,0,B,76858,0,1,0,1,S,0,3,19,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1
300,20160409SSLT0,20160409,LT,SS,0,B,70615,0,1,0,0, ,0,1,12,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,3.0,1
301,20160409SSLT0,20160409,LT,SS,0,B,71801,0,1,0,0, ,1,2,10,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.5,0.0,1
302,20160409SSLT0,20160409,LT,SS,0,B,72535,0,1,0,0, ,1,1,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,1
303,20160409SSLT0,20160409,LT,SS,0,B,72862,0,1,0,0, ,0,3,20,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
304,20160409SSLT0,20160409,LT,SS,0,B,73226,0,1,0,0, ,0,1,12,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
305,20160409SSLT0,20160409,LT,SS,0,B,75321,0,1,0,1,S,0,4,19,6,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0.0,6.0,1
306,20160409SSLT0,20160409,SS,LT,0,T,77446,0,1,0,0, ,0,4,29,6,6,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,1.5,0.0,0
308,20160409SSLT0,20160409,SS,LT,0,T,77927,0,1,0,0,L,0,5,46,10,9,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,2.0,3.6,0.0,0
310,20160409SSLT0,20160409,SS,LT,0,T,79791,0,1,0,1, ,0,6,27,7,6,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,1.5,0
311,20160409SSLT0,20160409,SS,LT,0,T,99445,0,1,0,0, ,0,1,12,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0
313,20160410HHNC0,20160410,NC,HH,0,B,62966,0,1,0,0, ,0,2,10,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,0.0,0
314,20160410HHNC0,20160410,NC,HH,0,B,63959,0,1,0,0, ,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0
315,20160410HHNC0,20160410,NC,HH,0,B,65933,0,1,0,1, ,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
317,20160410HHNC0,20160410,NC,HH,0,B,66928,0,1,0,0, ,0,7,27,7,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0
318,20160410HHNC0,20160410,HH,NC,0,T,72447,0,1,0,0, ,1,5,24,6,4,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1
319,20160410HHNC0,20160410,HH,NC,0,T,74857,0,1,0,1,S,0,4,17,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,1
320,20160410HHNC0,20160410,NC,HH,0,B,75867,0,1,0,0,L,0,5,33,9,7,2,1,0,0,0,0,0,0,1,0,1,3,0,1,0,0,1,1,1.2,1.8,1.5,0
321,20160410HTKT0,20160410,HT,KT,0,T,60636,0,1,0,0, ,0,3,10,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0
322,20160410HTKT0,20160410,HT,KT,0,T,61643,0,1,0,0, ,0,6,31,10,9,2,1,0,1,1,0,0,0,1,0,0,3,0,0,0,0,2,2,0.0,3.0,1.5,0
323,20160410HTKT0,20160410,HT,KT,0,T,62648,0,1,0,0, ,0,1,13,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0
324,20160410HTKT0,20160410,KT,HT,0,B,64001,0,1,0,0, ,1,9,30,10,9,2,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,1,1,1.0,0.0,0.0,1
325,20160410HTKT0,20160410,KT,HT,0,B,64017,0,1,0,0, ,0,0,6,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
328,20160410HTKT0,20160410,KT,HT,0,B,77318,0,1,0,1,S,0,3,11,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
329,20160410HTKT0,20160410,HT,KT,0,T,97336,0,1,0,1, ,0,2,7,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
330,20160410LGSK0,20160410,LG,SK,0,T,61891,0,1,0,1, ,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
331,20160410LGSK0,20160410,LG,SK,0,T,62146,0,1,0,0, ,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
334,20160410LGSK0,20160410,LG,SK,0,T,70839,0,1,0,0, ,0,5,19,7,6,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.0,0.0,1.5,0
335,20160410LGSK0,20160410,LG,SK,0,T,71118,0,1,0,0, ,0,3,11,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0
336,20160410LGSK0,20160410,SK,LG,0,B,73248,0,1,0,0, ,1,3,22,5,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.0,0.0,0.0,1
337,20160410LGSK0,20160410,SK,LG,0,B,75250,0,1,0,0, ,1,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
338,20160410LGSK0,20160410,LG,SK,0,T,76650,0,1,0,0, ,0,3,26,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5,0
339,20160410LGSK0,20160410,SK,LG,0,B,76858,0,1,0,1,S,0,3,17,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,1
340,20160410SSLT0,20160410,SS,LT,0,T,61365,0,1,0,0, ,0,2,20,6,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,6.0,6.0,0.0,0
341,20160410SSLT0,20160410,SS,LT,0,T,61411,0,1,0,0, ,0,3,16,4,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0
342,20160410SSLT0,20160410,LT,SS,0,B,63935,0,1,0,1, ,0,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
345,20160410SSLT0,20160410,LT,SS,0,B,71801,0,1,0,0, ,1,3,29,5,3,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,3.0,3.0,0.0,1
346,20160410SSLT0,20160410,LT,SS,0,B,72535,0,1,0,0, ,0,2,13,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
347,20160410SSLT0,20160410,LT,SS,0,B,72862,0,1,0,0, ,0,4,32,5,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0,1
348,20160410SSLT0,20160410,SS,LT,0,T,74630,0,1,0,0, ,0,1,10,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0
349,20160410SSLT0,20160410,SS,LT,0,T,79791,0,1,0,1, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
350,20160410WOOB0,20160410,WO,OB,0,T,72749,0,1,0,0,W,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
351,20160410WOOB0,20160410,OB,WO,0,B,73241,0,1,0,0,L,0,4,35,8,2,0,0,0,0,0,0,1,1,3,1,1,2,0,0,0,0,1,1,0.75,2.25,3.0,0
352,20160410WOOB0,20160410,WO,OB,0,T,74359,0,1,0,0, ,1,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
354,20160410WOOB0,20160410,WO,OB,0,T,75342,0,1,0,0, ,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
356,20160410WOOB0,20160410,WO,OB,0,T,76350,0,1,0,1,S,0,3,13,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1
357,20160410WOOB0,20160410,OB,WO,0,B,79293,0,1,0,1, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
358,20160412HTSK0,20160412,HT,SK,0,T,60636,0,1,0,0, ,1,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
359,20160412HTSK0,20160412,SK,HT,0,B,62056,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
