,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수코드,선발,구원,완투,종료,결과_x,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,결과_y
621,20160419SSHT0,20160419,SS,HT,0,T,74454,1,0,0,0,L,0,18,108,27,25,8,2,0,1,0,0,0,0,2,0,0,2,1,0,0,0,3,3,1.5,1.6666666669999999,2.4,0
625,20160419WOSK0,20160419,WO,SK,0,T,65331,1,0,0,0,W,0,18,96,26,24,6,1,0,1,1,0,0,0,2,0,0,4,0,0,0,0,1,1,0.0,1.333333333,1.5,1
631,20160419WOSK0,20160419,SK,WO,0,B,77829,1,0,0,0,L,0,18,107,27,23,8,3,0,1,0,1,0,0,4,0,0,6,1,0,0,0,2,2,1.0,2.0,1.714285714,0
633,20160420HHLT0,20160420,LT,HH,0,B,65546,1,0,0,0,W,0,18,104,27,25,8,1,0,1,0,0,0,0,2,0,0,2,1,0,0,0,3,3,1.5,1.0,2.4,1
634,20160420HHLT0,20160420,HH,LT,0,T,66748,1,0,0,0,L,0,10,82,21,18,8,1,0,1,4,0,0,1,2,0,0,3,0,0,0,0,6,4,2.4,3.0,1.2,0
642,20160420NCLG0,20160420,NC,LG,0,T,65931,1,0,0,0,L,0,21,108,30,27,5,0,0,1,0,0,0,0,1,1,2,3,0,0,0,0,5,5,3.0,0.9,0.375,0
643,20160420NCLG0,20160420,LG,NC,0,B,73117,1,0,0,0, ,0,12,66,18,17,7,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,3,2.0,1.0,0.6,1
648,20160420OBKT0,20160420,OB,KT,0,T,61240,1,0,0,0,W,0,15,103,26,22,7,0,0,2,3,0,0,0,3,0,1,11,0,1,0,0,4,4,1.5,2.7,5.0,1
652,20160420OBKT0,20160420,KT,OB,0,B,65060,1,0,0,0, ,0,13,87,21,17,6,1,0,1,0,0,1,0,3,0,0,2,1,0,0,0,4,4,1.2,1.0,2.25,0
659,20160420SSHT0,20160420,SS,HT,0,T,66402,1,0,0,0, ,0,24,105,30,28,7,0,0,0,1,1,0,0,2,0,0,4,2,0,0,0,1,1,0.5,1.125,0.6,1
661,20160420SSHT0,20160420,HT,SS,0,B,77637,1,0,0,0, ,0,24,98,30,25,5,0,0,0,0,1,2,0,3,0,0,5,1,0,0,0,1,1,0.75,1.0,1.125,0
664,20160420WOSK0,20160420,SK,WO,0,B,65856,1,0,0,0,W,0,18,85,21,21,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,1.333333333,1.0,1
667,20160420WOSK0,20160420,WO,SK,0,T,75750,1,0,0,0,L,0,12,75,20,19,8,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,5,3.0,2.5714285709999998,6.0,0
670,20160421HHLT0,20160421,LT,HH,0,B,64021,1,0,0,0,L,0,12,102,23,17,8,3,0,0,2,0,2,0,4,0,0,6,0,1,0,0,6,6,2.4,4.2,3.75,0
673,20160421HHLT0,20160421,HH,LT,0,T,65764,1,0,0,0, ,0,0,20,5,4,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,5,5,0.0,0.0,0.0,1
683,20160421NCLG0,20160421,NC,LG,0,T,60263,1,0,0,0,W,0,15,81,25,22,7,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,5,5,0.75,1.5,3.75,1
684,20160421NCLG0,20160421,LG,NC,0,B,62463,1,0,0,0,L,0,12,74,20,17,7,4,0,0,0,0,1,0,1,0,1,2,0,0,0,0,4,4,1.2,2.4,1.5,0
693,20160421OBKT0,20160421,KT,OB,0,B,65056,1,0,0,0, ,0,12,76,21,18,7,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,2,2.25,1.6666666669999999,1.2,1
695,20160421OBKT0,20160421,OB,KT,0,T,73211,1,0,0,0,L,0,9,64,17,15,8,2,0,1,0,0,1,0,1,0,0,1,0,1,0,0,4,4,1.5,3.0,0.0,0
703,20160421SSHT0,20160421,HT,SS,0,B,66643,1,0,0,0,L,0,13,91,26,25,12,2,0,1,0,1,0,0,1,0,0,2,0,0,0,0,8,7,1.6666666669999999,3.5,3.75,0
704,20160421SSHT0,20160421,SS,HT,0,T,71851,1,0,0,0,W,0,15,83,19,17,2,2,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0.0,0.5,0.0,1
707,20160421WOSK0,20160421,SK,WO,0,B,60841,1,0,0,0,W,0,15,96,23,21,5,2,0,1,1,0,0,0,1,0,1,5,0,0,0,0,2,2,1.2,1.2,1.0,1
709,20160421WOSK0,20160421,WO,SK,0,T,66323,1,0,0,0,L,0,18,91,24,20,5,0,0,1,1,3,0,0,3,0,1,4,0,0,0,0,3,2,0.0,1.333333333,1.5,0
719,20160422HHOB0,20160422,HH,OB,0,T,73801,1,0,0,0,L,0,17,76,23,22,6,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,2,2,1.5,1.2352941179999999,1.5,0
720,20160422HHOB0,20160422,OB,HH,0,B,79229,1,0,0,0,W,0,21,110,28,24,4,1,0,0,0,0,1,0,3,0,0,4,0,1,0,0,1,1,1.5,1.0,1.5,1
725,20160422HTLT0,20160422,LT,HT,0,B,63935,1,0,0,0,W,0,15,79,22,21,6,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,3,3,0.0,0.0,3.0,1
730,20160422HTLT0,20160422,HT,LT,0,T,73632,1,0,0,0,L,0,7,48,13,11,5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,4,3,3.0,7.5,0.75,0
732,20160422KTSS0,20160422,KT,SS,0,T,60264,1,0,0,0,W,0,17,72,24,22,7,1,0,1,0,0,1,0,1,0,0,2,1,0,0,0,2,2,1.5,1.333333333,2.4,1
737,20160422KTSS0,20160422,SS,KT,0,B,79440,1,0,0,0,L,0,10,76,17,12,3,1,0,1,0,0,0,1,4,0,0,1,0,0,0,0,5,5,4.5,2.1,3.0,0
742,20160422LGWO0,20160422,WO,LG,0,B,65348,1,0,0,0,W,0,21,84,25,23,3,0,0,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0.0,1.0,0.333333333,1
743,20160422LGWO0,20160422,LG,WO,0,T,66154,1,0,0,0,L,0,10,74,22,16,8,1,1,1,0,0,1,1,4,0,0,2,1,3,0,0,7,6,5.0,4.5,2.25,0
745,20160422NCSK0,20160422,NC,SK,0,T,61323,1,0,0,0, ,0,17,78,22,21,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0.0,0.882352941,4.0,1
746,20160422NCSK0,20160422,SK,NC,0,B,62869,1,0,0,0, ,0,15,95,24,17,4,0,0,1,0,1,1,0,5,0,0,6,0,0,0,0,2,2,0.428571429,1.8,1.5,0
758,20160423HHOB0,20160423,HH,OB,0,T,60768,1,0,0,0,L,0,10,54,16,14,4,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,3,3,6.0,1.8,3.0,0
760,20160423HHOB0,20160423,OB,HH,0,B,66226,1,0,0,0,W,0,18,99,25,24,6,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,2,2,1.0,0.428571429,0.375,1
774,20160423HTLT0,20160423,HT,LT,0,T,76610,1,0,0,0,W,0,15,95,25,21,7,0,0,1,2,1,0,0,4,0,0,3,1,0,0,0,4,4,2.5,2.0,7.0,1
775,20160423HTLT0,20160423,LT,HT,0,B,79349,1,0,0,0,L,0,9,55,17,17,8,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,6,3.0,3.0,6.0,0
780,20160423KTSS0,20160423,KT,SS,0,T,66049,1,0,0,0,W,0,15,99,25,18,3,0,1,0,0,0,0,0,5,0,2,2,0,2,0,0,5,5,2.5,1.9090909090000001,1.0,1
783,20160423KTSS0,20160423,SS,KT,0,B,76355,1,0,0,0,L,0,17,101,27,24,7,0,0,1,2,0,0,0,3,0,0,3,0,0,0,0,9,9,18.0,1.153846154,0.857142857,0
789,20160423LGWO0,20160423,WO,LG,0,B,62937,1,0,0,0,W,0,16,93,23,23,6,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.0,1.0,0.375,1
790,20160423LGWO0,20160423,LG,WO,0,T,63111,1,0,0,0,L,0,9,73,18,14,7,1,0,0,0,0,0,2,2,0,0,4,0,0,0,0,4,4,2.0,3.0,15.0,0
797,20160423NCSK0,20160423,NC,SK,0,T,62929,1,0,0,0,L,0,9,76,20,18,8,1,0,0,0,0,0,0,1,0,1,3,0,2,0,0,6,4,1.714285714,3.375,1.5,0
798,20160423NCSK0,20160423,SK,NC,0,B,63810,1,0,0,0,W,0,21,99,24,24,4,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,2,2,0.0,1.333333333,0.333333333,1
804,20160424HHOB0,20160424,HH,OB,0,T,74167,1,0,0,0,L,0,11,74,19,14,2,1,0,0,0,0,0,0,5,0,0,5,1,0,0,2,3,0,2.0,7.5,0.6,0
805,20160424HHOB0,20160424,OB,HH,0,B,74513,1,0,0,0,W,0,19,94,24,21,2,1,0,0,0,0,0,0,2,0,1,6,0,0,0,0,0,0,1.5,0.0,0.0,1
811,20160424HTLT0,20160424,LT,HT,0,B,65543,1,0,0,0,L,0,12,84,24,20,8,1,2,2,3,0,0,1,2,0,1,0,0,0,0,0,9,8,6.0,9.0,3.75,0
812,20160424HTLT0,20160424,HT,LT,0,T,66628,1,0,0,0,W,0,21,112,28,27,5,0,0,2,0,0,0,0,1,0,0,8,0,1,0,0,2,2,0.0,0.0,1.8,1
817,20160424KTSS0,20160424,KT,SS,0,T,65058,1,0,0,0,L,0,15,83,22,19,4,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,1,1,0.6,1.0,2.25,0
820,20160424KTSS0,20160424,SS,KT,0,B,74454,1,0,0,0,W,0,23,96,27,26,6,1,0,0,0,2,0,0,1,0,0,5,1,0,0,0,0,0,1.5,0.7142857140000001,0.857142857,1
825,20160424LGWO0,20160424,LG,WO,0,T,62698,1,0,0,0, ,0,18,99,28,26,9,3,0,0,1,0,1,0,1,1,0,3,0,0,0,0,3,3,1.0,1.6666666669999999,2.4,1
826,20160424LGWO0,20160424,WO,LG,0,B,65331,1,0,0,0, ,0,19,94,23,22,4,0,0,1,1,1,0,0,0,0,1,4,0,0,0,0,1,1,0.0,0.6315789470000001,1.5,0
832,20160424NCSK0,20160424,NC,SK,0,T,63938,1,0,0,0,L,0,21,105,30,28,9,2,0,1,1,0,2,0,0,0,0,6,0,0,0,0,3,3,0.857142857,1.285714286,1.285714286,0
834,20160424NCSK0,20160424,SK,NC,0,B,77829,1,0,0,0,W,0,24,100,28,26,4,0,0,2,0,0,1,0,0,0,1,6,1,0,0,0,2,2,1.5,0.5,0.857142857,1
838,20160426HTHH0,20160426,HH,HT,0,B,66748,1,0,0,0,W,0,18,95,21,18,3,0,0,0,1,1,1,0,2,0,0,6,0,0,0,0,0,0,0.0,1.333333333,1.8,1
843,20160426HTHH0,20160426,HT,HH,0,T,77637,1,0,0,0,L,0,18,109,27,22,5,0,0,1,0,0,1,0,4,0,0,4,0,0,0,0,3,3,1.0,2.625,3.75,0
844,20160426LGSS0,20160426,SS,LG,0,B,66402,1,0,0,0,L,0,21,106,30,25,5,0,0,0,2,0,1,0,4,0,0,5,0,0,0,0,2,2,1.8,1.285714286,1.285714286,0
845,20160426LGSS0,20160426,LG,SS,0,T,73117,1,0,1,1,W,0,27,94,29,28,2,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0.0,0.333333333,0.375,1
847,20160426LTKT0,20160426,LT,KT,0,T,65546,1,0,0,0,L,0,21,102,25,23,5,0,0,1,0,0,1,0,1,0,0,4,2,0,0,0,2,2,1.5,0.857142857,0.666666667,0
848,20160426LTKT0,20160426,KT,LT,0,B,67845,1,0,0,0,W,0,21,108,27,23,4,0,1,0,1,0,2,0,2,0,0,5,0,0,0,0,1,1,0.5,0.857142857,0.857142857,1
852,20160426SKOB0,20160426,OB,SK,0,B,61240,1,0,0,0,W,0,18,104,29,26,8,2,0,0,0,0,1,0,2,0,0,6,0,2,0,0,1,1,1.5,1.6666666669999999,1.5,1
855,20160426SKOB0,20160426,SK,OB,0,T,65856,1,0,0,0,L,0,18,85,27,23,6,2,0,0,1,0,0,0,1,0,3,4,1,0,0,0,3,2,0.3,1.166666667,3.0,0
861,20160426WONC0,20160426,WO,NC,0,T,64350,1,0,0,0,L,0,9,64,16,14,7,3,0,0,0,0,0,0,2,0,0,1,1,0,0,0,4,4,2.4,6.0,4.0,0
862,20160426WONC0,20160426,NC,WO,0,B,65931,1,0,0,0,W,0,19,101,25,24,6,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,3,3,1.5,1.0,0.375,1
869,20160427LTKT0,20160427,LT,KT,0,T,64021,1,0,0,0,W,0,16,96,21,18,2,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,1.5,0.9375,1.5,1
871,20160427LTKT0,20160427,KT,LT,0,B,65060,1,0,0,0,L,0,16,86,22,22,7,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,2,3.0,1.3125,5.0,0
877,20160427SKOB0,20160427,SK,OB,0,T,60841,1,0,0,0,W,0,20,104,26,23,4,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0.6,0.833333333,0.428571429,1
883,20160427SKOB0,20160427,OB,SK,0,B,79535,1,0,0,0,L,0,18,93,23,22,4,2,0,1,1,0,0,0,1,0,0,6,0,0,0,0,2,2,0.0,0.833333333,1.5,0
886,20160428HTHH0,20160428,HT,HH,0,T,66643,1,0,0,0, ,0,24,112,31,27,5,1,0,0,1,0,1,1,2,0,0,6,0,0,0,0,2,2,2.25,0.875,0.666666667,0
890,20160428HTHH0,20160428,HH,HT,0,B,73801,1,0,0,0, ,0,9,54,14,12,4,0,0,1,0,1,0,0,1,0,1,3,0,0,0,0,2,2,0.0,1.6666666669999999,4.0,1
898,20160428LGSS0,20160428,LG,SS,0,T,66154,1,0,0,0, ,0,13,101,23,17,3,0,0,1,0,0,0,0,6,0,0,7,0,1,0,0,4,3,1.2,2.5714285709999998,9.0,0
900,20160428LGSS0,20160428,SS,LG,0,B,71851,1,0,0,0, ,0,8,62,16,14,6,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,4,4,0.0,2.625,6.0,1
907,20160428LTKT0,20160428,LT,KT,0,T,63935,1,0,0,0,W,0,19,87,23,22,6,0,0,1,0,0,0,0,0,0,1,5,1,0,0,0,2,2,0.75,0.0,1.0,1
909,20160428LTKT0,20160428,KT,LT,0,B,65056,1,0,0,0,L,0,12,95,18,16,5,0,0,2,0,1,0,0,2,0,0,1,0,0,0,1,6,5,0.0,12.0,2.25,0
913,20160428SKOB0,20160428,SK,OB,0,T,62869,1,0,0,0, ,0,16,77,23,20,6,2,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,1,0.75,1.125,1.285714286,0
920,20160428SKOB0,20160428,OB,SK,0,B,79229,1,0,0,0, ,0,21,110,28,24,6,0,0,0,0,1,1,0,3,0,0,4,1,0,0,1,1,1,2.0,1.285714286,3.0,1
921,20160428WONC0,20160428,NC,WO,0,B,60263,1,0,0,0, ,0,18,97,23,22,4,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,1,0.0,0.833333333,0.375,0
926,20160428WONC0,20160428,WO,NC,0,T,66323,1,0,0,0, ,0,14,111,20,18,4,0,0,0,1,0,0,0,1,0,1,7,0,0,0,1,2,1,4.5,1.071428571,0.75,1
932,20160429KTLG0,20160429,KT,LG,0,T,60264,1,0,0,0, ,0,18,103,26,23,5,0,0,1,0,0,1,0,2,0,0,4,0,0,0,0,1,1,3.0,1.166666667,0.428571429,0
936,20160429KTLG0,20160429,LG,KT,0,B,62463,1,0,0,0, ,0,15,78,19,13,1,0,0,0,1,1,1,1,4,0,0,4,0,1,0,0,1,1,1.5,1.0,1.5,1
943,20160429NCLT0,20160429,NC,LT,0,T,61323,1,0,0,0, ,0,18,98,24,20,4,1,0,1,1,0,0,0,3,1,1,3,1,0,0,0,2,2,1.0,1.166666667,0.75,1
953,20160429NCLT0,20160429,LT,NC,0,B,79349,1,0,0,0, ,0,15,83,20,17,4,1,0,0,0,1,0,0,3,0,0,5,1,0,0,0,0,0,0.5,1.4,3.0,0
956,20160429OBHT0,20160429,OB,HT,0,T,66226,1,0,0,0,L,0,18,99,27,23,6,1,0,0,0,1,0,2,2,0,0,6,0,0,0,0,4,1,0.857142857,1.714285714,2.0,0
957,20160429OBHT0,20160429,HT,OB,0,B,76610,1,0,0,0,W,0,17,96,27,20,5,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,1,1,0.5,1.4,3.75,1
959,20160429SKWO0,20160429,WO,SK,0,B,62937,1,0,0,0,L,0,19,83,29,25,10,2,0,0,0,0,1,2,1,0,0,3,0,0,0,0,4,4,1.0,1.736842105,2.4,0
960,20160429SKWO0,20160429,SK,WO,0,T,63810,1,0,0,0,W,0,21,97,29,27,6,2,0,0,0,0,0,0,2,0,0,5,1,1,0,0,3,2,1.285714286,1.142857143,3.0,1
969,20160429SSHH0,20160429,HH,SS,0,B,74167,1,0,0,0, ,0,9,42,12,12,5,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,2,2,0.0,1.6666666669999999,3.0,1
973,20160429SSHH0,20160429,SS,HH,0,T,76355,1,0,0,0, ,0,17,103,24,23,7,0,0,2,0,0,0,0,1,0,0,3,1,0,0,0,2,2,0.0,1.2,1.5,0
977,20160430KTLG0,20160430,LG,KT,0,B,62698,1,0,0,0,L,0,19,105,26,24,7,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,3,3,9.0,1.4210526319999999,1.285714286,0
979,20160430KTLG0,20160430,KT,LG,0,T,66049,1,0,0,0,W,0,18,107,25,20,4,1,0,0,0,0,0,1,3,0,1,5,0,1,0,0,2,2,0.75,1.166666667,1.0,1
987,20160430NCLT0,20160430,NC,LT,0,T,63938,1,0,0,0,W,0,18,109,24,22,4,1,0,0,0,0,0,0,2,0,0,10,1,0,0,0,1,1,0.0,1.5,0.333333333,1
988,20160430NCLT0,20160430,LT,NC,0,B,65543,1,0,0,0,L,0,18,122,27,24,6,1,0,1,0,0,0,0,3,0,0,6,0,0,0,0,5,5,1.5,2.5,1.5,0
994,20160430OBHT0,20160430,HT,OB,0,B,66628,1,0,0,0,L,0,15,105,26,20,7,3,0,1,0,1,1,0,5,0,0,5,0,1,0,0,5,4,1.5,2.769230769,2.4,0
996,20160430OBHT0,20160430,OB,HT,0,T,74513,1,0,0,0,W,0,18,105,26,23,6,1,0,1,0,0,0,0,3,0,0,4,1,1,0,0,3,3,2.0,1.411764706,2.4,1
1002,20160430SKWO0,20160430,WO,SK,0,B,65331,1,0,0,0,L,0,15,82,27,24,9,3,0,1,0,0,1,0,2,0,0,4,0,0,0,0,5,5,1.2,2.727272727,3.75,0
1006,20160430SKWO0,20160430,SK,WO,0,T,77829,1,0,0,0,W,0,18,96,23,21,4,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,1,1,0.0,1.0,1.285714286,1
1007,20160430SSHH0,20160430,HH,SS,0,B,60768,1,0,0,0,L,0,14,69,19,17,4,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,2,0,1.0,1.071428571,0.5,0
1014,20160430SSHH0,20160430,SS,HH,0,T,74454,1,0,0,0,W,0,20,113,25,21,3,0,0,0,0,1,0,1,1,0,2,4,0,0,0,1,3,2,0.0,0.1875,0.857142857,1
1024,20160501KTLG0,20160501,KT,LG,0,T,65058,1,0,0,0,L,0,8,56,15,10,4,1,0,0,2,0,1,1,2,0,1,1,0,0,1,0,3,3,0.5,2.25,4.5,0
1027,20160501KTLG0,20160501,LG,KT,0,B,77147,1,0,0,0, ,0,9,64,16,14,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2.0,2.333333333,3.0,1
1029,20160501NCLT0,20160501,NC,LT,0,T,62929,1,0,0,0,W,0,20,111,27,23,3,0,0,0,0,0,0,1,2,0,1,4,0,2,0,0,2,1,1.5,0.75,0.375,1
1030,20160501NCLT0,20160501,LT,NC,0,B,65546,1,0,0,0,L,0,18,103,27,25,8,0,0,1,0,0,0,1,1,0,0,6,1,0,0,0,3,3,0.333333333,1.5,0.75,0
1037,20160501OBHT0,20160501,OB,HT,0,T,61240,1,0,0,0,W,0,20,113,27,24,6,0,0,1,0,1,0,0,2,0,1,3,1,0,0,0,1,0,1.0,1.0,0.375,1
1042,20160501OBHT0,20160501,HT,OB,0,B,77637,1,0,0,0,L,0,21,116,29,28,8,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,4,3,0.5,2.4,1.285714286,0
1047,20160501SKWO0,20160501,WO,SK,0,B,65348,1,0,0,0,W,0,21,81,25,23,4,2,0,0,0,0,1,0,0,0,1,2,1,0,0,0,1,1,0.0,0.6,1.5,1
1048,20160501SKWO0,20160501,SK,WO,0,T,65856,1,0,0,0,L,0,15,82,23,21,6,1,0,1,1,0,0,0,2,0,0,5,0,0,0,0,4,4,1.8,1.615384615,0.857142857,0
1053,20160501SSHH0,20160501,SS,HH,0,T,66402,1,0,0,0, ,0,16,88,24,19,5,2,0,1,1,0,0,1,4,0,0,7,1,0,0,0,7,7,1.2,2.25,1.285714286,0
1054,20160501SSHH0,20160501,HH,SS,0,B,66748,1,0,0,0, ,0,6,75,15,7,3,0,1,0,1,0,0,1,7,0,0,1,1,0,0,0,4,4,2.25,4.0,15.0,1
1058,20160503HHSK0,20160503,SK,HH,0,B,60841,1,0,0,0,L,0,17,104,26,18,4,2,0,0,2,0,1,0,6,0,1,3,1,0,0,0,3,3,1.285714286,1.764705882,2.4,0
1062,20160503HHSK0,20160503,HH,SK,0,T,73801,1,0,0,0, ,0,13,84,19,15,3,1,0,0,0,0,1,0,2,0,1,3,0,0,0,0,1,1,1.2,0.545454545,0.6,1
1067,20160503LTHT0,20160503,LT,HT,0,T,64021,1,0,0,0,L,0,18,107,27,21,6,1,0,1,0,0,3,0,3,0,0,5,0,0,0,0,3,3,0.75,1.5,3.75,0
1068,20160503LTHT0,20160503,HT,LT,0,B,66643,1,0,0,0,W,0,21,117,28,24,5,0,0,1,1,0,0,0,4,0,0,6,2,0,0,0,1,1,0.6,1.285714286,1.5,1
1078,20160503WOSS0,20160503,WO,SS,0,T,75750,1,0,0,0,W,0,18,85,22,20,7,0,0,0,0,2,0,0,2,0,0,2,2,0,0,0,0,0,0.0,1.0,1.285714286,1
1081,20160503WOSS0,20160503,SS,WO,0,B,77927,1,0,0,0,L,0,11,86,20,16,5,0,0,1,0,0,1,0,3,0,0,5,0,0,0,0,3,2,0.75,5.0,1.5,0
1083,20160504HHSK0,20160504,SK,HH,0,B,62869,1,0,0,0,W,0,15,94,24,19,5,1,0,1,0,0,0,0,4,0,1,3,1,0,0,0,1,1,0.6,2.0,3.0,1
1088,20160504HHSK0,20160504,HH,SK,0,T,74167,1,0,0,0,L,0,0,23,4,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0
1094,20160504LTHT0,20160504,HT,LT,0,B,60634,1,0,0,0, ,0,15,79,21,21,8,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,2,1,1.5,1.6,2.25,1
1102,20160504LTHT0,20160504,LT,HT,0,T,77591,1,0,0,0, ,0,15,95,23,19,5,0,0,1,0,0,0,0,4,0,0,5,1,1,0,0,2,2,1.5,1.8,6.0,0
1106,20160504NCKT0,20160504,NC,KT,0,T,65931,1,0,0,0,W,0,18,105,26,22,5,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,3,3,1.0,2.0,0.0,1
1108,20160504NCKT0,20160504,KT,NC,0,B,67845,1,0,0,0,L,0,13,95,20,19,8,1,0,0,0,0,0,0,1,0,0,3,1,0,0,1,5,4,9.0,2.076923077,1.2,0
1121,20160504OBLG0,20160504,LG,OB,0,B,73117,1,0,0,0,L,0,12,74,21,20,9,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,6,6,3.0,4.5,1.8,0
1124,20160504OBLG0,20160504,OB,LG,0,T,79229,1,0,0,0,W,0,18,92,25,22,4,2,0,0,1,0,0,0,3,0,0,2,1,1,0,0,1,1,1.0,1.0,0.428571429,1
1127,20160504WOSS0,20160504,WO,SS,0,T,66323,1,0,0,0,W,0,15,92,21,19,5,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,2,2,0.0,1.2,1.2,1
1129,20160504WOSS0,20160504,SS,WO,0,B,71851,1,0,0,0, ,0,6,27,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.5,0.0,0
1135,20160505HHSK0,20160505,SK,HH,0,B,63810,1,0,0,0,W,0,15,107,27,24,9,0,0,2,1,0,0,0,3,0,0,5,0,0,0,0,5,5,1.2,1.5,1.5,1
1137,20160505HHSK0,20160505,HH,SK,0,T,73738,1,0,0,0,L,0,6,63,17,14,7,2,0,0,0,0,0,0,3,0,0,1,0,0,0,1,8,5,3.0,4.0,15.0,0
1142,20160505LTHT0,20160505,LT,HT,0,T,63935,1,0,0,0,L,0,13,90,29,21,11,1,1,1,0,0,0,2,5,0,1,1,1,0,0,1,11,11,4.8,3.428571429,2.0,0
1143,20160505LTHT0,20160505,HT,LT,0,B,66628,1,0,0,0,W,0,18,103,23,20,3,1,0,0,0,1,0,0,1,0,2,5,1,0,0,1,1,1,0.6,1.0,1.285714286,1
1146,20160505NCKT0,20160505,NC,KT,0,T,60263,1,0,0,0,W,0,20,107,28,23,5,0,0,0,2,0,0,0,4,0,1,6,2,0,0,0,1,1,1.5,0.0,0.75,1
1147,20160505NCKT0,20160505,KT,NC,0,B,60264,1,0,0,0,L,0,6,58,16,11,6,1,1,1,1,0,1,1,3,0,0,1,0,0,0,0,6,4,3.0,0.0,15.0,0
1155,20160505OBLG0,20160505,LG,OB,0,B,62698,1,0,0,0, ,0,17,86,26,24,11,1,0,0,0,1,0,0,1,0,1,1,3,0,0,0,3,3,1.5,1.588235294,1.285714286,1
1157,20160505OBLG0,20160505,OB,LG,0,T,66226,1,0,0,0, ,0,15,101,23,20,7,2,0,0,0,2,1,0,2,0,0,7,0,1,1,0,4,4,2.4,1.714285714,1.5,0
1165,20160505WOSS0,20160505,WO,SS,0,T,62937,1,0,0,0,L,0,13,81,21,19,6,1,3,0,1,0,0,1,0,0,1,4,0,0,1,0,5,5,1.5,1.636363636,2.25,0
1169,20160505WOSS0,20160505,SS,WO,0,B,76355,1,0,0,0,W,0,20,91,26,23,3,1,0,1,0,0,0,0,3,0,0,5,0,0,0,0,2,2,3.0,0.0,0.857142857,1
1171,20160506HHKT0,20160506,HH,KT,0,T,60768,1,0,0,0,L,0,4,31,9,7,4,2,0,0,1,0,0,0,2,0,0,0,1,0,0,0,3,3,3.0,4.5,1.0,0
1175,20160506HHKT0,20160506,KT,HH,0,B,66049,1,0,0,0,W,0,18,99,23,22,4,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,1,1.5,0.375,1.5,1
1182,20160506HTWO0,20160506,WO,HT,0,B,65331,1,0,0,0,W,0,18,106,26,24,9,3,1,2,0,0,0,1,1,0,0,3,0,0,0,0,3,3,0.428571429,0.0,3.0,1
1185,20160506HTWO0,20160506,HT,WO,0,T,76610,1,0,0,0,L,0,11,94,28,24,13,0,0,3,3,0,0,0,4,0,0,1,0,0,0,0,13,13,16.5,18.0,3.75,0
1189,20160506LGNC0,20160506,LG,NC,0,T,62463,1,0,0,0,L,0,9,68,17,15,8,1,0,0,0,0,0,0,2,0,0,3,2,1,0,0,7,7,7.5,3.333333333,6.0,0
