,시즌,선수코드,선수명,팀코드,팀명,연봉
2311,2019,67419,문용익,SS,삼성,2800.0
2312,2019,67421,최지광,SS,삼성,3100.0
2313,2019,67443,장지훈,SS,삼성,2800.0
2314,2019,67450,러프,SS,삼성,143000.0
2315,2019,67467,김시현,SS,삼성,3300.0
2316,2019,67504,김민수,LT,롯데,2700.0
2317,2019,67539,나종덕,LT,롯데,4300.0
2318,2019,67588,윤성빈,LT,롯데,4200.0
2319,2019,67603,이승호,WO,키움,5000.0
2320,2019,67604,강이준,HT,KIA,2800.0
2321,2019,67610,김석환,HT,KIA,2900.0
2322,2019,67640,유승철,HT,KIA,6000.0
2323,2019,67644,이정훈,HT,KIA,3000.0
2324,2019,67646,박진태,HT,KIA,6000.0
2325,2019,67703,박상원,HH,한화,9000.0
2326,2019,67737,김진영,HH,한화,3000.0
2327,2019,67762,김성훈,HH,한화,3600.0
2328,2019,67828,김성민,WO,키움,5800.0
2329,2019,67863,이원준,SK,SK,3000.0
2330,2019,67872,로맥,SK,SK,115500.0
2331,2019,67944,신진호,NC,NC,2800.0
2332,2019,67962,소이현,NC,NC,2700.0
2333,2019,68036,최건,KT,KT,2800.0
2334,2019,68043,김민,KT,KT,4000.0
2335,2019,68050,강백호,KT,KT,12000.0
2336,2019,68067,신병률,KT,KT,3100.0
2337,2019,68068,박시윤,KT,KT,2700.0
2338,2019,68069,고명성,KT,KT,2800.0
2339,2019,68097,박주현,KT,KT,2700.0
2340,2019,68100,최현준,LG,LG,2700.0
2341,2019,68130,김영준,LG,LG,3700.0
2342,2019,68135,윌슨,LG,LG,99000.0
2343,2019,68157,이강욱,LG,LG,2700.0
2344,2019,68159,성동현,LG,LG,2800.0
2345,2019,68200,김민규,OB,두산,2800.0
2346,2019,68204,권민석,OB,두산,2700.0
2347,2019,68205,전민재,OB,두산,2800.0
2348,2019,68211,이승민,OB,두산,2700.0
2349,2019,68240,후랭코프,OB,두산,121000.0
2350,2019,68249,박신지,OB,두산,3300.0
2351,2019,68269,김호준,OB,두산,2700.0
2352,2019,68302,배현호,WO,키움,2700.0
2353,2019,68330,예진원,WO,키움,2700.0
2354,2019,68341,안우진,WO,키움,3200.0
2355,2019,68345,샌즈,WO,키움,44000.0
2356,2019,68346,김수환,WO,키움,2700.0
2357,2019,68362,추재현,WO,키움,2700.0
2358,2019,68403,김윤수,SS,삼성,2700.0
2359,2019,68407,공민규,SS,삼성,2700.0
2360,2019,68415,양창섭,SS,삼성,7000.0
2361,2019,68419,최채흥,SS,삼성,4000.0
2362,2019,68453,김용하,SS,삼성,2800.0
2363,2019,68454,김태우,SS,삼성,2700.0
2364,2019,68463,윤정빈,SS,삼성,2900.0
2365,2019,68466,이태훈,SS,삼성,2700.0
2366,2019,68468,서주원,SS,삼성,2700.0
2367,2019,68501,최하늘,LT,롯데,2700.0
2368,2019,68518,정보근,LT,롯데,2700.0
2369,2019,68525,한동희,LT,롯데,4900.0
2370,2019,68529,이승헌,LT,롯데,2700.0
2371,2019,68556,정성종,LT,롯데,3700.0
2372,2019,68614,오정환,HT,KIA,2700.0
2373,2019,68616,김승범,HT,KIA,2700.0
2374,2019,68639,하준영,HT,KIA,3000.0
2375,2019,68646,한준수,HT,KIA,2700.0
2376,2019,68700,이원석,HH,한화,2700.0
2377,2019,68701,김진욱,HH,한화,3000.0
2378,2019,68703,박주홍,HH,한화,3500.0
2379,2019,68707,김민기,HH,한화,2700.0
2380,2019,68730,호잉,HH,한화,88000.0
2381,2019,68743,정은원,HH,한화,5500.0
2382,2019,68815,산체스,SK,SK,104500.0
2383,2019,68830,김정우,SK,SK,2700.0
2384,2019,68848,조성훈,SK,SK,2700.0
2385,2019,68868,최준우,SK,SK,2900.0
2386,2019,68869,전경원,SK,SK,2900.0
2387,2019,68900,김영규,NC,NC,2700.0
2388,2019,68901,이인혁,NC,NC,2700.0
2389,2019,68904,오영수,NC,NC,3000.0
2390,2019,68906,김철호,NC,NC,2700.0
2391,2019,68912,김형준,NC,NC,3200.0
2392,2019,69032,쿠에바스,KT,KT,40700.0
2393,2019,69035,이정훈,KT,KT,2700.0
2394,2019,69041,손동현,KT,KT,2700.0
2395,2019,69045,알칸타라,KT,KT,49500.0
2396,2019,69047,전용주,KT,KT,2700.0
2397,2019,69054,이상동,KT,KT,2700.0
2398,2019,69055,고성민,KT,KT,2700.0
2399,2019,69056,박민석,KT,KT,2700.0
2400,2019,69068,이선우,KT,KT,2700.0
2401,2019,69100,구본혁,LG,LG,2700.0
2402,2019,69103,켈리,LG,LG,66000.0
2403,2019,69111,한선태,LG,LG,2700.0
2404,2019,69134,이정용,LG,LG,2700.0
2405,2019,69150,조셉,LG,LG,77000.0
2406,2019,69158,강정현,LG,LG,2700.0
2407,2019,69159,정우영,LG,LG,2700.0
2408,2019,69165,페게로,LG,LG,16500.0
2409,2019,69168,이상영,LG,LG,2700.0
2410,2019,69203,송승환,OB,두산,2700.0
2411,2019,69204,전창민,OB,두산,2700.0
2412,2019,69205,이교훈,OB,두산,2700.0
2413,2019,69206,이재민,OB,두산,2700.0
2414,2019,69207,김태근,OB,두산,2700.0
2415,2019,69209,페르난데스,OB,두산,33000.0
2416,2019,69238,김대한,OB,두산,2700.0
2417,2019,69306,김주형,WO,키움,2700.0
2418,2019,69328,박주성,WO,키움,2700.0
2419,2019,69332,주성원,WO,키움,2700.0
2420,2019,69343,요키시,WO,키움,44000.0
2421,2019,69360,조영건,WO,키움,2700.0
2422,2019,69393,김신회,WO,키움,2700.0
2423,2019,69399,윤정현,WO,키움,2700.0
2424,2019,69403,양우현,SS,삼성,2700.0
2425,2019,69405,윌리엄슨,SS,삼성,24750.0
2426,2019,69413,맥과이어,SS,삼성,66000.0
2427,2019,69418,박승규,SS,삼성,2700.0
2428,2019,69428,이병헌,SS,삼성,2700.0
2429,2019,69430,오상민,SS,삼성,2700.0
2430,2019,69435,헤일리,SS,삼성,60500.0
2431,2019,69439,라이블리,SS,삼성,24750.0
2432,2019,69442,김도환,SS,삼성,2700.0
2433,2019,69446,원태인,SS,삼성,2700.0
2434,2019,69453,이학주,SS,삼성,2700.0
2435,2019,69507,박영완,LT,롯데,2700.0
2436,2019,69508,신용수,LT,롯데,2700.0
2437,2019,69516,김현수,LT,롯데,2700.0
2438,2019,69517,고승민,LT,롯데,2700.0
2439,2019,69530,아수아헤,LT,롯데,60610.0
2440,2019,69539,서준원,LT,롯데,2700.0
2441,2019,69550,톰슨,LT,롯데,83600.0
2442,2019,69569,윌슨,LT,롯데,44000.0
2443,2019,69585,강민성,LT,롯데,2700.0
2444,2019,69594,박진,LT,롯데,2700.0
2445,2019,69605,해즐베이커,HT,KIA,55000.0
2446,2019,69620,김기훈,HT,KIA,2700.0
2447,2019,69636,오선우,HT,KIA,2700.0
2448,2019,69640,터너,HT,KIA,77000.0
2449,2019,69643,홍원빈,HT,KIA,2700.0
2450,2019,69645,장지수,HT,KIA,2700.0
2451,2019,69646,양승철,HT,KIA,2700.0
2452,2019,69652,터커,HT,KIA,19800.0
2453,2019,69656,윌랜드,HT,KIA,77000.0
2454,2019,69727,변우혁,HH,한화,2700.0
2455,2019,69737,노시환,HH,한화,2700.0
2456,2019,69744,서폴드,HH,한화,77000.0
2457,2019,69745,김이환,HH,한화,2700.0
2458,2019,69748,채드벨,HH,한화,44000.0
2459,2019,69762,박윤철,HH,한화,2700.0
2460,2019,69766,유장혁,HH,한화,2700.0
2461,2019,69767,정이황,HH,한화,2700.0
2462,2019,69802,최경모,SK,SK,2700.0
2463,2019,69804,채현우,SK,SK,2700.0
2464,2019,69813,하재훈,SK,SK,2700.0
2465,2019,69825,김창평,SK,SK,2700.0
2466,2019,69839,백승건,SK,SK,2700.0
2467,2019,69860,김성민,SK,SK,2700.0
2468,2019,69861,다익손,LT,롯데,66000.0
2469,2019,69893,최재성,SK,SK,2700.0
2470,2019,69901,스몰린스키,NC,NC,27500.0
2471,2019,69934,버틀러,NC,NC,88000.0
2472,2019,69940,루친스키,NC,NC,66000.0
2473,2019,69950,베탄코트,NC,NC,55000.0
2474,2019,69953,프리드릭,NC,NC,16500.0
2475,2019,69962,송명기,NC,NC,2700.0
2476,2019,69965,박수현,NC,NC,2700.0
2477,2019,69969,전사민,NC,NC,2700.0
2478,2019,69974,배민서,NC,NC,2700.0
2479,2019,69984,최재익,NC,NC,2700.0
2480,2019,70410,김주찬,HT,KIA,40000.0
2481,2019,70425,배영수,OB,두산,10000.0
2482,2019,70756,이범호,HT,KIA,65000.0
2483,2019,71118,이동현,LG,LG,10000.0
2484,2019,71184,이성우,LG,LG,7000.0
2485,2019,71432,박한이,SS,삼성,25000.0
2486,2019,71564,이대호,LT,롯데,250000.0
2487,2019,71752,김태균,HH,한화,100000.0
2488,2019,71837,김강민,SK,SK,40000.0
2489,2019,71842,정상호,LG,LG,50000.0
2490,2019,71845,채병용,SK,SK,18000.0
2491,2019,72133,박용택,LG,LG,80000.0
2492,2019,72443,최형우,HT,KIA,150000.0
2493,2019,72447,권혁,OB,두산,20000.0
2494,2019,72456,손주인,SS,삼성,15000.0
2495,2019,72523,고효준,LT,롯데,9000.0
2496,2019,72546,문규현,LT,롯데,18000.0
2497,2019,72862,윤길현,LT,롯데,50000.0
2498,2019,73113,박경수,KT,KT,40000.0
2499,2019,73117,우규민,SS,삼성,70000.0
2500,2019,73136,이성열,HH,한화,32000.0
2501,2019,73153,이대형,KT,KT,20000.0
2502,2019,73209,나주환,SK,SK,32000.0
2503,2019,73213,손시헌,NC,NC,50000.0
2504,2019,73248,김승회,OB,두산,10000.0
2505,2019,73306,지석훈,NC,NC,15000.0
2506,2019,73342,이택근,WO,키움,50000.0
2507,2019,73606,서동욱,HT,KIA,11100.0
2508,2019,73738,안영명,HH,한화,35000.0
2509,2019,73750,윤규진,HH,한화,20000.0
2510,2019,73801,송은범,LG,LG,25000.0
2511,2019,74163,이용규,HH,한화,40000.0
2512,2019,74167,심수창,LG,LG,5000.0
2513,2019,74206,김재호,OB,두산,65000.0
2514,2019,74215,윤석민,KT,KT,24000.0
2515,2019,74339,유한준,KT,KT,60000.0
2516,2019,74359,오주원,WO,키움,15000.0
2517,2019,74454,윤성환,SS,삼성,40000.0
2518,2019,74465,박석민,NC,NC,75000.0
2519,2019,74513,장원준,OB,두산,60000.0
2520,2019,74540,강민호,SS,삼성,125000.0
2521,2019,74543,최대성,OB,두산,3500.0
2522,2019,74605,김주형,HT,KIA,4500.0
2523,2019,74630,박근홍,LT,롯데,5000.0
2524,2019,74729,최진행,HH,한화,20000.0
2525,2019,74731,송창식,HH,한화,20000.0
2526,2019,74748,정재원,SK,SK,4000.0
2527,2019,74838,윤희상,SK,SK,15500.0
2528,2019,74846,박정권,SK,SK,40000.0
2529,2019,74857,정우람,HH,한화,80000.0
2530,2019,75125,박병호,WO,키움,150000.0
2531,2019,75138,신재웅,SK,SK,17000.0
2532,2019,75151,정의윤,SK,SK,30000.0
2533,2019,75250,박정배,SK,SK,14000.0
2534,2019,75258,금민철,KT,KT,15000.0
2535,2019,75321,손승락,LT,롯데,70000.0
2536,2019,75334,오재일,OB,두산,30000.0
2537,2019,75340,전유수,KT,KT,6000.0
2538,2019,75342,이보근,WO,키움,20000.0
2539,2019,75421,오승환,SS,삼성,60000.0
2540,2019,75566,이원석,SS,삼성,30000.0
2541,2019,75620,윤석민,HT,KIA,20000.0
2542,2019,75730,윤근영,KT,KT,3700.0
2543,2019,75808,정근우,HH,한화,70000.0
2544,2019,75847,최정,SK,SK,120000.0
2545,2019,75867,김진성,NC,NC,20000.0
2546,2019,76100,이병규,LT,롯데,9500.0
2547,2019,76118,원종현,NC,NC,20000.0
2548,2019,76158,최승준,SK,SK,5000.0
2549,2019,76225,김건국,LT,롯데,3000.0
2550,2019,76232,양의지,NC,NC,200000.0
2551,2019,76249,민병헌,LT,롯데,125000.0
2552,2019,76267,최주환,OB,두산,38500.0
2553,2019,76290,김현수,LG,LG,130000.0
2554,2019,76313,황재균,KT,KT,120000.0
2555,2019,76329,이현승,OB,두산,40000.0
2556,2019,76350,김세현,HT,KIA,17400.0
2557,2019,76355,장원삼,LG,LG,5000.0
2558,2019,76368,유재신,HT,KIA,5700.0
2559,2019,76430,김상수,WO,키움,20000.0
2560,2019,76455,차우찬,LG,LG,100000.0
2561,2019,76509,김문호,LT,롯데,8000.0
2562,2019,76540,배장호,LT,롯데,8000.0
2563,2019,76610,한기주,SS,삼성,7500.0
2564,2019,76650,진해수,LG,LG,18000.0
2565,2019,76653,박경태,HT,KIA,3500.0
2566,2019,76720,정범모,NC,NC,6800.0
2567,2019,76753,송광민,HH,한화,25000.0
2568,2019,76757,유원상,NC,NC,6000.0
2569,2019,76802,김성현,SK,SK,28000.0
2570,2019,76812,이재원,SK,SK,140000.0
2571,2019,76849,이명기,NC,NC,22000.0
2572,2019,76858,박희수,SK,SK,15500.0
2573,2019,76869,김재현,SK,SK,5600.0
2574,2019,77211,이용찬,OB,두산,39000.0
2575,2019,77243,허도환,SK,SK,6000.0
2576,2019,77248,오재원,OB,두산,55000.0
2577,2019,77263,김강률,OB,두산,19000.0
2578,2019,77318,장시환,LT,롯데,8500.0
2579,2019,77446,백정현,SS,삼성,21000.0
2580,2019,77463,채태인,LT,롯데,20000.0
2581,2019,77532,손아섭,LT,롯데,150000.0
2582,2019,77563,이상화,KT,KT,6800.0
2583,2019,77564,김민성,LG,LG,40000.0
2584,2019,77591,송승준,LT,롯데,40000.0
2585,2019,77637,양현종,HT,KIA,230000.0
2586,2019,77654,이준수,KT,KT,3100.0
2587,2019,77829,김광현,SK,SK,150000.0
2588,2019,77927,장필준,SS,삼성,17000.0
2589,2019,78122,김태군,NC,NC,23000.0
2590,2019,78135,이형종,LG,LG,17000.0
2591,2019,78148,정찬헌,LG,LG,17000.0
2592,2019,78168,서건창,WO,키움,35000.0
2593,2019,78217,김용의,LG,LG,8500.0
2594,2019,78224,김재환,OB,두산,73000.0
2595,2019,78247,홍상삼,OB,두산,7000.0
2596,2019,78288,최재훈,HH,한화,12500.0
2597,2019,78352,임창민,NC,NC,20000.0
2598,2019,78361,전민수,LG,LG,4000.0
2599,2019,78366,민태호,NC,NC,3600.0
2600,2019,78513,전준우,LT,롯데,50000.0
2601,2019,78517,하준호,KT,KT,4000.0
2602,2019,78548,장성우,KT,KT,9500.0
2603,2019,78566,황진수,LT,롯데,4000.0
2604,2019,78603,김선빈,HT,KIA,30000.0
2605,2019,78629,나지완,HT,KIA,60000.0
2606,2019,78643,백용환,HT,KIA,4500.0
2607,2019,78756,오선진,HH,한화,7500.0
2608,2019,78813,모창민,NC,NC,30000.0
2609,2019,78819,백청훈,SK,SK,3000.0
2610,2019,79109,오지환,LG,LG,40000.0
2611,2019,79113,문선재,HT,KIA,6500.0
2612,2019,79130,강지광,SK,SK,2700.0
2613,2019,79140,최동환,LG,LG,7800.0
2614,2019,79150,정주현,LG,LG,8800.0
2615,2019,79191,배우열,KT,KT,4000.0
2616,2019,79192,채은성,LG,LG,31000.0
2617,2019,79198,윤진호,LG,LG,6000.0
2618,2019,79215,박건우,OB,두산,38500.0
2619,2019,79229,유희관,OB,두산,35000.0
2620,2019,79231,정수빈,OB,두산,24500.0
2621,2019,79234,김진형,NC,NC,2700.0
2622,2019,79240,허경민,OB,두산,38500.0
2623,2019,79290,국해성,OB,두산,5000.0
2624,2019,79293,오현택,LT,롯데,15000.0
2625,2019,79300,김지수,WO,키움,5000.0
2626,2019,79334,장영석,WO,키움,5300.0
2627,2019,79358,강윤구,NC,NC,12000.0
2628,2019,79364,김종민,HH,한화,5300.0
2629,2019,79365,박동원,WO,키움,9000.0
2630,2019,79402,김상수,SS,삼성,25000.0
2631,2019,79440,정인욱,SS,삼성,6700.0
2632,2019,79456,이지영,WO,키움,21000.0
2633,2019,79465,배영섭,SK,SK,12000.0
2634,2019,79530,양종민,LG,LG,3000.0
2635,2019,79535,허준혁,OB,두산,8500.0
2636,2019,79545,진명호,LT,롯데,7300.0
2637,2019,79608,안치홍,HT,KIA,50000.0
2638,2019,79617,정용운,LG,LG,7000.0
2639,2019,79705,김회성,HH,한화,6500.0
2640,2019,79764,장민재,HH,한화,9000.0
2641,2019,79825,여건욱,LG,LG,5300.0
2642,2019,79847,김태훈,SK,SK,18000.0
2643,2019,99445,권오준,SS,삼성,15000.0
2644,2020,50030,소형준,KT,KT,2700.0
2645,2020,50036,이강준,KT,KT,2700.0
2646,2020,50040,데스파이네,KT,KT,49500.0
2647,2020,50054,천성호,KT,KT,2700.0
2648,2020,50066,강현우,KT,KT,2700.0
2649,2020,50092,윤준혁,KT,KT,2700.0
2650,2020,50096,한지용,KT,KT,2700.0
2651,2020,50126,이민호,LG,LG,2700.0
2652,2020,50150,손호영,LG,LG,2700.0
2653,2020,50157,김윤식,LG,LG,2700.0
2654,2020,50165,라모스,LG,LG,33000.0
2655,2020,50167,이주형,LG,LG,2700.0
2656,2020,50202,안권수,OB,두산,2700.0
2657,2020,50204,박지훈,OB,두산,2700.0
2658,2020,50208,오명진,OB,두산,2700.0
2659,2020,50211,제환유,OB,두산,2700.0
2660,2020,50234,플렉센,OB,두산,66000.0
2661,2020,50244,장규빈,OB,두산,2700.0
2662,2020,50262,이주엽,OB,두산,2700.0
2663,2020,50293,양찬열,OB,두산,2700.0
2664,2020,50296,조제영,OB,두산,2700.0
2665,2020,50298,최세창,OB,두산,2700.0
2666,2020,50300,모터,WO,키움,22000.0
2667,2020,50304,김병휘,WO,키움,2700.0
2668,2020,50354,이종민,WO,키움,2700.0
2669,2020,50357,박주홍,WO,키움,2700.0
2670,2020,50360,김동혁,WO,키움,2700.0
2671,2020,50365,문찬종,WO,키움,2700.0
2672,2020,50404,뷰캐넌,SS,삼성,66000.0
2673,2020,50430,홍원표,SS,삼성,2700.0
2674,2020,50441,황동재,SS,삼성,2700.0
2675,2020,50449,허윤동,SS,삼성,2700.0
2676,2020,50458,김지찬,SS,삼성,2700.0
2677,2020,50464,이승민,SS,삼성,2700.0
2678,2020,50468,살라디노,SS,삼성,77000.0
2679,2020,50506,마차도,LT,롯데,33000.0
2680,2020,50524,샘슨,LT,롯데,55000.0
2681,2020,50556,최준용,LT,롯데,2700.0
2682,2020,50558,스트레일리,LT,롯데,55000.0
2683,2020,50563,박재민,LT,롯데,2700.0
2684,2020,50584,정도웅,LT,롯데,2700.0
2685,2020,50592,박명현,LT,롯데,2700.0
2686,2020,50596,홍민기,LT,롯데,2700.0
2687,2020,50600,홍종표,HT,KIA,2700.0
2688,2020,50604,유지성,HT,KIA,2700.0
2689,2020,50636,브룩스,HT,KIA,52690.0
2690,2020,50640,가뇽,HT,KIA,71500.0
2691,2020,50657,박민,HT,KIA,2700.0
2692,2020,50662,정해영,HT,KIA,2700.0
2693,2020,50704,임종찬,HH,한화,2700.0
2694,2020,50705,강재민,HH,한화,2700.0
2695,2020,50707,최인호,HH,한화,2700.0
2696,2020,50709,박정현,HH,한화,2700.0
2697,2020,50720,남지민,HH,한화,2700.0
2698,2020,50726,한승주,HH,한화,2700.0
2699,2020,50730,반즈,HH,한화,5500.0
2700,2020,50758,신지후,HH,한화,2700.0
2701,2020,50813,양선률,SK,SK,2700.0
2702,2020,50815,킹엄,SK,SK,55000.0
2703,2020,50819,이거연,SK,SK,2700.0
2704,2020,50835,핀토,SK,SK,49500.0
2705,2020,50840,현원회,SK,SK,2700.0
2706,2020,50848,김성민,SK,SK,2700.0
2707,2020,50854,최지훈,SK,SK,2700.0
2708,2020,50859,오원석,SK,SK,2700.0
2709,2020,50868,류효승,SK,SK,2700.0
2710,2020,50900,임형원,NC,NC,2700.0
2711,2020,50901,안인산,NC,NC,2700.0
2712,2020,50912,라이트,NC,NC,88000.0
2713,2020,50923,알테어,NC,NC,88000.0
2714,2020,50992,김태경,NC,NC,2700.0
2715,2020,50995,정구범,NC,NC,2700.0
2716,2020,50996,박시원,NC,NC,2700.0
2717,2020,60100,백진우,HH,한화,5300.0
2718,2020,60140,신정락,HH,한화,12000.0
2719,2020,60146,이승현,SS,삼성,10000.0
2720,2020,60181,김지용,LG,LG,11000.0
2721,2020,60263,이재학,NC,NC,27500.0
2722,2020,60264,정대현,WO,키움,4500.0
2723,2020,60288,김응민,SS,삼성,3200.0
2724,2020,60336,문성현,WO,키움,4200.0
2725,2020,60337,김대유,LG,LG,4500.0
2726,2020,60339,김건태,NC,NC,9000.0
2727,2020,60343,이해창,HH,한화,5500.0
2728,2020,60523,정훈,LT,롯데,6400.0
2729,2020,60558,오태곤,KT,KT,9500.0
2730,2020,60559,박시영,LT,롯데,7900.0
2731,2020,60566,이상호,NC,NC,10000.0
2732,2020,60634,임기준,HT,KIA,8700.0
2733,2020,60757,김경태,HH,한화,3600.0
2734,2020,60768,이태양,SK,SK,14000.0
2735,2020,60841,박종훈,SK,SK,29000.0
2736,2020,60845,문광은,LG,LG,7500.0
2737,2020,61101,임찬규,LG,LG,13500.0
2738,2020,61102,유강남,LG,LG,23000.0
2739,2020,61145,이우찬,LG,LG,7500.0
2740,2020,61156,송윤준,HH,한화,2700.0
2741,2020,61186,이천웅,LG,LG,28000.0
2742,2020,61197,최영진,SS,삼성,8000.0
2743,2020,61204,김동한,LT,롯데,4500.0
2744,2020,61208,정진호,HH,한화,11300.0
2745,2020,61214,이현호,HH,한화,4500.0
2746,2020,61268,양현,WO,키움,9000.0
2747,2020,61295,강동연,NC,NC,3400.0
2748,2020,61353,고종욱,SK,SK,17000.0
2749,2020,61365,김대우,SS,삼성,11500.0
2750,2020,61404,김헌곤,SS,삼성,19000.0
2751,2020,61456,윤영삼,WO,키움,9800.0
2752,2020,61457,임현준,SS,삼성,11000.0
2753,2020,61554,김민하,HH,한화,4500.0
2754,2020,61565,장국헌,LT,롯데,2700.0
2755,2020,61566,허일,LT,롯데,4100.0
2756,2020,61643,홍건희,OB,두산,5300.0
2757,2020,61700,강경학,HH,한화,7800.0
2758,2020,61743,오준혁,SK,SK,3000.0
2759,2020,61869,정진기,SK,SK,4600.0
2760,2020,61895,서진용,SK,SK,20000.0
2761,2020,61962,김정후,WO,키움,3500.0
2762,2020,62025,이원재,NC,NC,7100.0
2763,2020,62056,정영일,SK,SK,11000.0
2764,2020,62146,최성훈,LG,LG,4700.0
2765,2020,62160,신동훈,LT,롯데,3000.0
2766,2020,62234,류지혁,HT,KIA,10500.0
2767,2020,62242,윤명준,OB,두산,21000.0
2768,2020,62244,박세혁,OB,두산,23200.0
2769,2020,62263,변시원,HT,KIA,5000.0
2770,2020,62265,유민상,HT,KIA,6000.0
2771,2020,62294,이동원,OB,두산,2700.0
2772,2020,62353,박정음,WO,키움,4300.0
2773,2020,62356,김규민,WO,키움,5400.0
2774,2020,62360,김태훈,WO,키움,8000.0
2775,2020,62363,한현희,WO,키움,29000.0
2776,2020,62404,구자욱,SS,삼성,28000.0
2777,2020,62409,박찬도,SS,삼성,5000.0
2778,2020,62415,박해민,SS,삼성,30000.0
2779,2020,62499,이현동,SS,삼성,2900.0
2780,2020,62528,김원중,LT,롯데,10000.0
2781,2020,62537,윤수강,NC,NC,3200.0
2782,2020,62556,신본기,LT,롯데,12500.0
2783,2020,62558,김준태,LT,롯데,3800.0
2784,2020,62595,정태승,LT,롯데,2800.0
2785,2020,62611,임준섭,HH,한화,8800.0
2786,2020,62648,김윤동,HT,KIA,13000.0
2787,2020,62655,홍성민,NC,NC,10000.0
2788,2020,62700,하주석,HH,한화,14000.0
2789,2020,62754,임기영,HT,KIA,7000.0
2790,2020,62797,양성우,HH,한화,7000.0
2791,2020,62802,박승욱,KT,KT,8000.0
2792,2020,62864,김민식,HT,KIA,8800.0
2793,2020,62869,문승원,SK,SK,25700.0
2794,2020,62884,최항,SK,SK,7500.0
2795,2020,62893,최정민,HT,KIA,3500.0
2796,2020,62895,한동민,SK,SK,25000.0
2797,2020,62907,박민우,NC,NC,52000.0
2798,2020,62908,황윤호,HT,KIA,5000.0
2799,2020,62920,노성호,SS,삼성,4000.0
2800,2020,62925,강진성,NC,NC,3800.0
2801,2020,62931,노진혁,NC,NC,14000.0
2802,2020,62934,김성욱,NC,NC,12000.0
2803,2020,62937,신재영,WO,키움,7000.0
2804,2020,62947,나성범,NC,NC,50000.0
2805,2020,62951,이형범,OB,두산,14200.0
2806,2020,63103,류원석,LG,LG,3000.0
2807,2020,63104,조근종,KT,KT,3300.0
2808,2020,63145,배재준,LG,LG,5700.0
2809,2020,63202,장승현,OB,두산,3500.0
2810,2020,63248,함덕주,OB,두산,21000.0
2811,2020,63257,김인태,OB,두산,5000.0
2812,2020,63260,이우성,HT,KIA,4000.0
2813,2020,63292,박종기,OB,두산,2900.0
2814,2020,63342,조상우,WO,키움,20000.0
2815,2020,63348,조성운,WO,키움,3000.0
2816,2020,63435,김성표,SS,삼성,2800.0
2817,2020,63440,이흥련,SK,SK,7000.0
2818,2020,63448,김영환,KT,KT,3300.0
2819,2020,63450,정현,SK,SK,3000.0
2820,2020,63464,윤대경,HH,한화,2800.0
2821,2020,63492,이재익,SS,삼성,2800.0
2822,2020,63512,박진형,LT,롯데,9000.0
2823,2020,63543,구승민,LT,롯데,8000.0
2824,2020,63559,백동훈,OB,두산,3600.0
2825,2020,63628,고영창,HT,KIA,5800.0
2826,2020,63634,이홍구,SK,SK,9000.0
2827,2020,63636,고장혁,HT,KIA,5000.0
2828,2020,63638,박준표,HT,KIA,11000.0
2829,2020,63700,장운호,HH,한화,3800.0
2830,2020,63703,박한결,HH,한화,3000.0
2831,2020,63704,노수광,HH,한화,21000.0
2832,2020,63722,한승택,HT,KIA,8000.0
2833,2020,63765,김종수,HH,한화,3800.0
2834,2020,63791,송창현,HH,한화,3400.0
2835,2020,63894,김정빈,SK,SK,2700.0
2836,2020,63895,최민재,LT,롯데,2800.0
2837,2020,63903,유영준,NC,NC,2800.0
2838,2020,63905,윤형준,LG,LG,2700.0
2839,2020,63913,최재원,LG,LG,6000.0
2840,2020,63920,김준완,NC,NC,8000.0
2841,2020,63950,장현식,NC,NC,11000.0
2842,2020,63959,임정호,NC,NC,9200.0
2843,2020,63961,윤호솔,HH,한화,2900.0
2844,2020,63963,권희동,NC,NC,13500.0
2845,2020,63991,박진우,NC,NC,16000.0
2846,2020,64004,김민혁,KT,KT,9000.0
2847,2020,64006,심우준,KT,KT,13000.0
2848,2020,64007,문상철,KT,KT,4000.0
2849,2020,64011,안승한,KT,KT,3700.0
2850,2020,64012,송민섭,KT,KT,4700.0
2851,2020,64014,김병희,KT,KT,3000.0
2852,2020,64021,박세웅,LT,롯데,11000.0
2853,2020,64029,류희운,KT,KT,3500.0
2854,2020,64041,안현준,KT,KT,3200.0
2855,2020,64047,조현우,KT,KT,3000.0
2856,2020,64051,이영준,WO,키움,5500.0
2857,2020,64086,신성현,OB,두산,4800.0
2858,2020,64100,박재욱,LG,LG,3500.0
2859,2020,64101,한석현,LG,LG,2700.0
2860,2020,64115,장준원,LG,LG,3400.0
2861,2020,64164,류형우,LG,LG,3200.0
2862,2020,64166,배정대,KT,KT,4800.0
2863,2020,64198,진재혁,OB,두산,2700.0
2864,2020,64213,최용제,OB,두산,2800.0
2865,2020,64260,김경호,SK,SK,2900.0
2866,2020,64266,이성곤,SS,삼성,3500.0
2867,2020,64300,김하성,WO,키움,55000.0
2868,2020,64340,임지열,WO,키움,2700.0
2869,2020,64346,임병욱,WO,키움,8800.0
2870,2020,64407,김호재,SS,삼성,4000.0
2871,2020,64410,백승민,SS,삼성,4500.0
2872,2020,64464,이수민,SS,삼성,2700.0
2873,2020,64468,박계범,SS,삼성,5500.0
2874,2020,64469,송준석,SS,삼성,4000.0
2875,2020,64493,최선호,SS,삼성,3800.0
2876,2020,64498,구준범,SS,삼성,2800.0
2877,2020,64499,김재현,SS,삼성,5500.0
